Date ,Temperature_Max,Temperature_Ave,Temperature_Min,DewPoint_Max,DewPoint_Ave,DewPoint_Min,Humidity_Max,Humidity_Ave,Humidity_Min,Apparent_Temperature
5/1/1950,48,39,30,-999,-999,-999,89,69,50,39
5/2/1950,38,35,32,-999,-999,-999,100,94,73,35
5/3/1950,36,35,33,-999,-999,-999,97,92,89,35
5/4/1950,34,33,32,-999,-999,-999,100,97,92,33
5/5/1950,35,34,32,-999,-999,-999,97,93,92,34
5/6/1950,35,34,32,-999,-999,-999,100,95,92,34
5/7/1950,40,33,26,-999,-999,-999,100,91,76,33
5/8/1950,38,35,32,-999,-999,-999,100,96,89,35
5/9/1950,48,41,33,-999,-999,-999,92,79,63,41
5/10/1950,64,49,33,-999,-999,-999,85,63,39,49
5/11/1950,75,57,38,-999,-999,-999,89,64,37,57
5/12/1950,72,59,45,-999,-999,-999,90,68,39,59
5/13/1950,82,60,38,-999,-999,-999,100,58,28,60
5/14/1950,72,59,46,-999,-999,-999,90,54,27,59
5/15/1950,56,48,40,-999,-999,-999,89,69,51,48
5/16/1950,66,56,45,-999,-999,-999,100,74,48,56
5/17/1950,68,55,42,-999,-999,-999,93,73,40,55
5/18/1950,66,56,45,-999,-999,-999,96,84,68,56
5/19/1950,65,54,42,-999,-999,-999,97,62,31,54
5/20/1950,62,52,41,-999,-999,-999,83,66,50,52
5/21/1950,78,62,46,-999,-999,-999,86,54,24,62
5/22/1950,87,71,55,-999,-999,-999,69,40,21,71
5/23/1950,84,67,50,-999,-999,-999,86,52,27,67
5/24/1950,64,54,43,-999,-999,-999,89,59,32,54
5/25/1950,67,53,38,-999,-999,-999,89,54,27,53
5/26/1950,75,57,39,-999,-999,-999,79,46,20,57
5/27/1950,74,59,44,-999,-999,-999,72,50,37,59
5/28/1950,73,61,49,-999,-999,-999,80,65,42,61
5/29/1950,79,63,46,-999,-999,-999,93,57,26,63
5/30/1950,69,60,51,-999,-999,-999,64,49,28,60
5/31/1950,68,58,47,-999,-999,-999,63,51,28,58
6/1/1950,77,61,45,-999,-999,-999,66,41,22,61
6/2/1950,63,52,41,-999,-999,-999,68,54,41,52
6/3/1950,77,55,33,-999,-999,-999,89,50,26,55
6/4/1950,85,67,48,-999,-999,-999,56,38,20,67
6/5/1950,91,71,50,-999,-999,-999,71,42,21,71
6/6/1950,94,74,53,-999,-999,-999,72,44,24,74
6/7/1950,66,58,50,-999,-999,-999,97,72,42,58
6/8/1950,56,49,42,-999,-999,-999,97,74,55,49
6/9/1950,66,54,42,-999,-999,-999,83,67,45,54
6/10/1950,80,63,46,-999,-999,-999,89,56,25,63
6/11/1950,87,68,48,-999,-999,-999,80,50,30,68
6/12/1950,88,76,64,-999,-999,-999,76,60,31,79
6/13/1950,87,74,60,-999,-999,-999,90,55,32,74
6/14/1950,90,76,62,-999,-999,-999,81,57,27,79
6/15/1950,85,69,53,-999,-999,-999,93,66,35,69
6/16/1950,68,59,50,-999,-999,-999,86,58,34,59
6/17/1950,61,55,48,-999,-999,-999,89,71,56,55
6/18/1950,72,61,49,-999,-999,-999,86,63,39,61
6/19/1950,82,64,46,-999,-999,-999,86,52,26,64
6/20/1950,84,69,53,-999,-999,-999,83,60,38,69
6/21/1950,95,73,50,-999,-999,-999,93,50,20,73
6/22/1950,92,76,60,-999,-999,-999,73,50,28,78
6/23/1950,85,69,52,-999,-999,-999,74,44,22,69
6/24/1950,68,62,56,-999,-999,-999,100,81,63,62
6/25/1950,63,58,53,-999,-999,-999,97,86,62,58
6/26/1950,75,62,49,-999,-999,-999,87,68,41,62
6/27/1950,84,68,52,-999,-999,-999,90,63,26,68
6/28/1950,71,60,49,-999,-999,-999,93,62,33,60
6/29/1950,80,63,46,-999,-999,-999,86,57,30,63
6/30/1950,82,65,48,-999,-999,-999,90,66,39,65
7/1/1950,82,70,58,-999,-999,-999,93,69,47,70
7/2/1950,82,69,56,-999,-999,-999,90,74,49,69
7/3/1950,75,64,52,-999,-999,-999,93,65,37,64
7/4/1950,73,60,47,-999,-999,-999,93,62,38,60
7/5/1950,77,62,46,-999,-999,-999,96,63,37,62
7/6/1950,90,72,54,-999,-999,-999,83,56,34,72
7/7/1950,89,76,63,-999,-999,-999,84,64,38,79
7/8/1950,88,78,68,-999,-999,-999,87,67,51,81
7/9/1950,89,75,61,-999,-999,-999,100,69,42,78
7/10/1950,86,76,65,-999,-999,-999,93,74,51,80
7/11/1950,85,76,66,-999,-999,-999,93,66,33,79
7/12/1950,66,57,47,-999,-999,-999,80,61,48,57
7/13/1950,80,62,44,-999,-999,-999,86,53,25,62
7/14/1950,92,71,50,-999,-999,-999,90,58,30,71
7/15/1950,76,66,56,-999,-999,-999,90,66,45,66
7/16/1950,68,59,50,-999,-999,-999,96,80,61,59
7/17/1950,81,64,47,-999,-999,-999,96,62,31,64
7/18/1950,62,59,55,-999,-999,-999,97,90,78,59
7/19/1950,79,66,52,-999,-999,-999,100,74,47,66
7/20/1950,76,67,57,-999,-999,-999,97,78,53,67
7/21/1950,78,65,51,-999,-999,-999,93,65,37,65
7/22/1950,75,61,47,-999,-999,-999,93,66,37,61
7/23/1950,74,63,51,-999,-999,-999,93,75,51,63
7/24/1950,79,68,56,-999,-999,-999,96,74,50,68
7/25/1950,85,71,56,-999,-999,-999,93,65,37,71
7/26/1950,88,71,54,-999,-999,-999,93,62,29,71
7/27/1950,95,76,57,-999,-999,-999,87,52,25,78
7/28/1950,95,78,60,-999,-999,-999,78,49,25,80
7/29/1950,95,79,62,-999,-999,-999,81,61,33,82
7/30/1950,82,68,53,-999,-999,-999,87,55,24,68
7/31/1950,73,64,54,-999,-999,-999,97,74,52,64
8/1/1950,78,66,54,-999,-999,-999,97,67,37,66
8/2/1950,83,66,49,-999,-999,-999,93,59,30,66
8/3/1950,88,70,52,-999,-999,-999,83,53,32,70
8/4/1950,87,71,54,-999,-999,-999,83,60,37,71
8/5/1950,87,74,61,-999,-999,-999,87,65,45,74
8/6/1950,93,80,66,-999,-999,-999,87,62,37,83
8/7/1950,89,72,55,-999,-999,-999,93,59,27,72
8/8/1950,92,75,58,-999,-999,-999,84,53,25,78
8/9/1950,79,68,57,-999,-999,-999,87,68,50,68
8/10/1950,75,66,57,-999,-999,-999,96,75,43,66
8/11/1950,80,68,55,-999,-999,-999,96,75,50,68
8/12/1950,78,69,60,-999,-999,-999,97,81,60,69
8/13/1950,78,69,59,-999,-999,-999,100,84,62,69
8/14/1950,91,73,55,-999,-999,-999,100,68,31,73
8/15/1950,91,77,62,-999,-999,-999,93,68,33,80
8/16/1950,79,65,51,-999,-999,-999,93,65,36,65
8/17/1950,72,57,42,-999,-999,-999,93,60,33,57
8/18/1950,76,62,47,-999,-999,-999,70,53,35,62
8/19/1950,65,52,39,-999,-999,-999,93,62,33,52
8/20/1950,80,59,37,-999,-999,-999,86,52,24,59
8/21/1950,75,62,49,-999,-999,-999,96,60,33,62
8/22/1950,85,69,53,-999,-999,-999,75,50,27,69
8/23/1950,71,57,43,-999,-999,-999,85,56,39,57
8/24/1950,73,60,46,-999,-999,-999,86,62,47,60
8/25/1950,74,59,43,-999,-999,-999,93,72,41,59
8/26/1950,72,63,54,-999,-999,-999,96,78,57,63
8/27/1950,82,65,47,-999,-999,-999,100,72,39,65
8/28/1950,83,67,51,-999,-999,-999,97,67,39,67
8/29/1950,82,69,55,-999,-999,-999,97,67,38,69
8/30/1950,87,69,50,-999,-999,-999,97,62,35,69
8/31/1950,83,67,51,-999,-999,-999,89,55,28,67
9/1/1950,86,70,53,-999,-999,-999,75,52,31,70
9/2/1950,92,70,48,-999,-999,-999,97,56,25,70
9/3/1950,81,66,50,-999,-999,-999,97,63,35,66
9/4/1950,92,73,54,-999,-999,-999,69,49,33,73
9/5/1950,90,76,61,-999,-999,-999,70,51,32,78
9/6/1950,94,80,65,-999,-999,-999,68,49,22,81
9/7/1950,86,71,56,-999,-999,-999,77,51,33,71
9/8/1950,71,62,52,-999,-999,-999,83,54,30,62
9/9/1950,66,57,47,-999,-999,-999,100,78,45,57
9/10/1950,51,48,45,-999,-999,-999,100,91,83,48
9/11/1950,51,47,42,-999,-999,-999,93,80,68,47
9/12/1950,59,47,34,-999,-999,-999,100,81,55,47
9/13/1950,63,50,37,-999,-999,-999,97,77,43,50
9/14/1950,63,48,33,-999,-999,-999,97,82,48,48
9/15/1950,55,52,48,-999,-999,-999,100,93,80,52
9/16/1950,67,58,49,-999,-999,-999,100,82,49,58
9/17/1950,70,58,46,-999,-999,-999,100,85,70,58
9/18/1950,71,59,47,-999,-999,-999,100,78,47,59
9/19/1950,72,57,42,-999,-999,-999,97,78,57,57
9/20/1950,69,60,50,-999,-999,-999,100,86,68,60
9/21/1950,71,55,38,-999,-999,-999,97,75,41,55
9/22/1950,81,64,47,-999,-999,-999,90,64,29,64
9/23/1950,73,58,42,-999,-999,-999,90,68,38,58
9/24/1950,83,66,49,-999,-999,-999,83,60,32,66
9/25/1950,84,65,45,-999,-999,-999,93,63,31,65
9/26/1950,82,69,55,-999,-999,-999,78,59,37,69
9/27/1950,59,53,46,-999,-999,-999,90,61,41,53
9/28/1950,64,51,37,-999,-999,-999,76,51,25,51
9/29/1950,50,42,34,-999,-999,-999,86,63,48,42
9/30/1950,46,42,37,-999,-999,-999,97,87,61,42
10/1/1950,45,39,33,-999,-999,-999,93,75,58,39
10/2/1950,39,34,28,-999,-999,-999,100,88,67,34
10/3/1950,46,38,29,-999,-999,-999,96,75,49,38
10/4/1950,59,43,26,-999,-999,-999,92,73,46,43
10/5/1950,71,55,38,-999,-999,-999,97,73,41,55
10/6/1950,62,53,44,-999,-999,-999,86,73,51,53
10/7/1950,49,44,38,-999,-999,-999,100,87,58,44
10/8/1950,65,54,43,-999,-999,-999,93,80,50,54
10/9/1950,71,57,42,-999,-999,-999,97,67,35,57
10/10/1950,67,49,30,-999,-999,-999,96,65,32,49
10/11/1950,70,55,39,-999,-999,-999,79,56,26,55
10/12/1950,73,53,33,-999,-999,-999,92,65,29,53
10/13/1950,79,60,40,-999,-999,-999,93,64,33,60
10/14/1950,51,45,38,-999,-999,-999,89,75,61,45
10/15/1950,73,56,38,-999,-999,-999,83,68,48,56
10/16/1950,58,47,36,-999,-999,-999,86,63,30,47
10/17/1950,74,55,35,-999,-999,-999,82,60,43,55
10/18/1950,67,54,40,-999,-999,-999,93,67,42,54
10/19/1950,57,46,34,-999,-999,-999,93,73,48,46
10/20/1950,69,56,42,-999,-999,-999,82,65,37,56
10/21/1950,42,37,32,-999,-999,-999,86,76,63,37
10/22/1950,43,38,32,-999,-999,-999,100,92,76,38
10/23/1950,56,44,32,-999,-999,-999,96,79,58,44
10/24/1950,52,41,29,-999,-999,-999,89,67,38,41
10/25/1950,62,46,30,-999,-999,-999,89,61,39,46
10/26/1950,68,49,30,-999,-999,-999,96,70,42,49
10/27/1950,70,49,27,-999,-999,-999,92,58,29,49
10/28/1950,69,54,39,-999,-999,-999,83,52,24,54
10/29/1950,80,56,32,-999,-999,-999,85,56,24,56
10/30/1950,84,59,34,-999,-999,-999,89,56,19,59
10/31/1950,55,48,41,-999,-999,-999,93,58,45,48
11/1/1950,53,40,27,-999,-999,-999,100,74,32,40
11/2/1950,38,33,27,-999,-999,-999,93,79,59,33
11/3/1950,43,32,21,-999,-999,-999,92,70,43,32
11/4/1950,64,48,31,-999,-999,-999,79,59,44,48
11/5/1950,65,47,29,-999,-999,-999,92,59,30,47
11/6/1950,42,35,27,-999,-999,-999,75,57,45,35
11/7/1950,51,40,28,-999,-999,-999,79,62,41,40
11/8/1950,31,25,19,-999,-999,-999,92,80,52,25
11/9/1950,21,13,5,-999,-999,-999,80,71,59,13
11/10/1950,21,10,-1,-999,-999,-999,84,72,52,10
11/11/1950,18,9,0,-999,-999,-999,87,75,56,9
11/12/1950,26,17,7,-999,-999,-999,88,78,60,17
11/13/1950,46,28,9,-999,-999,-999,88,72,51,28
11/14/1950,54,39,23,-999,-999,-999,85,66,41,39
11/15/1950,38,31,24,-999,-999,-999,96,84,72,31
11/16/1950,29,24,19,-999,-999,-999,96,90,69,24
11/17/1950,42,30,18,-999,-999,-999,85,68,51,30
11/18/1950,25,15,5,-999,-999,-999,92,82,71,15
11/19/1950,8,1,-6,-999,-999,-999,80,75,69,1
11/20/1950,35,13,-10,-999,-999,-999,82,74,64,13
11/21/1950,36,23,9,-999,-999,-999,93,78,62,23
11/22/1950,34,13,-8,-999,-999,-999,85,73,58,13
11/23/1950,0,-6,-11,-999,-999,-999,75,67,57,-6
11/24/1950,21,4,-13,-999,-999,-999,75,62,51,4
11/25/1950,22,12,2,-999,-999,-999,80,71,63,12
11/26/1950,30,20,9,-999,-999,-999,88,78,63,20
11/27/1950,29,20,10,-999,-999,-999,84,79,68,20
11/28/1950,40,25,9,-999,-999,-999,92,80,67,25
11/29/1950,32,20,8,-999,-999,-999,92,82,61,20
11/30/1950,16,9,2,-999,-999,-999,88,67,53,9
12/1/1950,16,11,6,-999,-999,-999,80,74,67,11
12/2/1950,10,2,-7,-999,-999,-999,83,72,55,2
12/3/1950,16,5,-7,-999,-999,-999,83,76,61,5
12/4/1950,9,1,-7,-999,-999,-999,87,80,68,1
12/5/1950,-6,-13,-20,-999,-999,-999,82,74,67,-13
12/6/1950,-3,-16,-28,-999,-999,-999,83,75,67,-16
12/7/1950,15,6,-3,-999,-999,-999,88,84,72,6
12/8/1950,24,10,-5,-999,-999,-999,92,84,76,10
12/9/1950,27,24,21,-999,-999,-999,88,83,78,24
12/10/1950,38,25,11,-999,-999,-999,96,86,75,25
12/11/1950,35,25,15,-999,-999,-999,92,84,72,25
12/12/1950,26,20,14,-999,-999,-999,96,87,78,20
12/13/1950,27,24,20,-999,-999,-999,96,94,92,24
12/14/1950,29,15,0,-999,-999,-999,96,76,61,15
12/15/1950,11,3,-5,-999,-999,-999,88,74,52,3
12/16/1950,11,8,4,-999,-999,-999,84,78,73,8
12/17/1950,21,14,7,-999,-999,-999,92,87,80,14
12/18/1950,34,21,8,-999,-999,-999,92,84,78,21
12/19/1950,17,12,6,-999,-999,-999,88,83,77,12
12/20/1950,20,11,2,-999,-999,-999,92,88,80,11
12/21/1950,38,27,15,-999,-999,-999,96,88,76,27
12/22/1950,45,30,15,-999,-999,-999,92,81,58,30
12/23/1950,44,36,28,-999,-999,-999,89,75,62,36
12/24/1950,28,19,9,-999,-999,-999,91,75,57,19
12/25/1950,10,3,-5,-999,-999,-999,88,81,76,3
12/26/1950,-2,-16,-29,-999,-999,-999,83,76,67,-16
12/27/1950,13,6,-2,-999,-999,-999,88,80,70,6
12/28/1950,18,7,-5,-999,-999,-999,88,80,73,7
12/29/1950,30,18,5,-999,-999,-999,100,87,75,18
12/30/1950,27,21,14,-999,-999,-999,96,89,84,21
12/31/1950,22,16,10,-999,-999,-999,92,85,78,16
1/1/1951,15,10,4,-999,-999,-999,88,78,69,10
1/2/1951,14,1,-12,-999,-999,-999,88,82,74,1
1/3/1951,18,6,-6,-999,-999,-999,92,85,78,6
1/4/1951,11,2,-8,-999,-999,-999,88,80,72,2
1/5/1951,-2,-13,-24,-999,-999,-999,83,78,73,-13
1/6/1951,5,-13,-30,-999,-999,-999,83,75,54,-13
1/7/1951,18,6,-6,-999,-999,-999,87,76,67,6
1/8/1951,37,17,-4,-999,-999,-999,84,74,59,17
1/9/1951,28,19,10,-999,-999,-999,84,77,69,19
1/10/1951,25,11,-4,-999,-999,-999,87,77,60,11
1/11/1951,11,1,-10,-999,-999,-999,84,79,74,1
1/12/1951,29,15,1,-999,-999,-999,96,89,80,15
1/13/1951,24,12,0,-999,-999,-999,96,85,77,12
1/14/1951,36,16,-4,-999,-999,-999,88,82,64,16
1/15/1951,28,17,6,-999,-999,-999,85,76,62,17
1/16/1951,39,25,11,-999,-999,-999,84,72,54,25
1/17/1951,43,23,2,-999,-999,-999,80,69,45,23
1/18/1951,30,17,4,-999,-999,-999,88,80,72,17
1/19/1951,4,-4,-12,-999,-999,-999,82,73,65,-4
1/20/1951,0,-10,-20,-999,-999,-999,79,66,51,-10
1/21/1951,16,4,-8,-999,-999,-999,74,69,61,4
1/22/1951,35,20,4,-999,-999,-999,87,76,64,20
1/23/1951,9,4,-2,-999,-999,-999,76,72,63,4
1/24/1951,12,2,-9,-999,-999,-999,79,71,61,2
1/25/1951,3,1,-2,-999,-999,-999,76,70,65,1
1/26/1951,-2,-9,-15,-999,-999,-999,78,70,59,-9
1/27/1951,-12,-19,-25,-999,-999,-999,78,66,51,-19
1/28/1951,-17,-24,-30,-999,-999,-999,77,70,54,-24
1/29/1951,-6,-22,-37,-999,-999,-999,77,70,59,-22
1/30/1951,4,-10,-23,-999,-999,-999,83,71,60,-10
1/31/1951,-8,-15,-21,-999,-999,-999,78,72,58,-15
2/1/1951,8,-10,-28,-999,-999,-999,78,70,49,-10
2/2/1951,24,10,-4,-999,-999,-999,92,77,66,10
2/3/1951,36,25,14,-999,-999,-999,96,84,70,25
2/4/1951,14,7,0,-999,-999,-999,88,83,79,7
2/5/1951,9,5,1,-999,-999,-999,84,81,76,5
2/6/1951,2,-8,-17,-999,-999,-999,83,74,67,-8
2/7/1951,-3,-13,-22,-999,-999,-999,78,72,61,-13
2/8/1951,-2,-6,-9,-999,-999,-999,83,78,74,-6
2/9/1951,22,10,-3,-999,-999,-999,92,82,72,10
2/10/1951,27,20,13,-999,-999,-999,96,91,85,20
2/11/1951,17,8,-2,-999,-999,-999,91,83,75,8
2/12/1951,1,-9,-18,-999,-999,-999,83,73,65,-9
2/13/1951,14,-7,-27,-999,-999,-999,79,74,69,-7
2/14/1951,34,16,-3,-999,-999,-999,87,72,61,16
2/15/1951,34,19,3,-999,-999,-999,87,74,59,19
2/16/1951,35,20,5,-999,-999,-999,92,83,77,20
2/17/1951,28,13,-2,-999,-999,-999,92,85,75,13
2/18/1951,24,14,3,-999,-999,-999,92,87,83,14
2/19/1951,30,15,0,-999,-999,-999,92,87,77,15
2/20/1951,27,15,2,-999,-999,-999,92,89,87,15
2/21/1951,25,14,3,-999,-999,-999,92,87,81,14
2/22/1951,22,20,18,-999,-999,-999,96,93,89,20
2/23/1951,31,25,18,-999,-999,-999,100,95,88,25
2/24/1951,34,28,21,-999,-999,-999,100,98,91,28
2/25/1951,35,28,20,-999,-999,-999,100,95,89,28
2/26/1951,29,20,10,-999,-999,-999,96,87,75,20
2/27/1951,22,15,7,-999,-999,-999,92,88,83,15
2/28/1951,21,9,-4,-999,-999,-999,96,91,82,9
3/1/1951,12,-3,-18,-999,-999,-999,87,81,76,-3
3/2/1951,10,-6,-21,-999,-999,-999,88,81,70,-6
3/3/1951,9,-4,-17,-999,-999,-999,83,80,75,-4
3/4/1951,17,-1,-19,-999,-999,-999,88,79,73,-1
3/5/1951,33,13,-8,-999,-999,-999,92,86,78,13
3/6/1951,-5,-12,-18,-999,-999,-999,82,75,64,-12
3/7/1951,-2,-10,-17,-999,-999,-999,83,76,63,-10
3/8/1951,-3,-12,-21,-999,-999,-999,81,71,54,-12
3/9/1951,12,-7,-25,-999,-999,-999,88,79,69,-7
3/10/1951,12,2,-8,-999,-999,-999,92,80,65,2
3/11/1951,6,-5,-16,-999,-999,-999,83,74,64,-5
3/12/1951,12,-2,-16,-999,-999,-999,83,75,65,-2
3/13/1951,9,-8,-25,-999,-999,-999,87,76,63,-8
3/14/1951,28,15,1,-999,-999,-999,92,82,75,15
3/15/1951,32,17,1,-999,-999,-999,89,84,72,17
3/16/1951,38,30,21,-999,-999,-999,96,87,74,30
3/17/1951,24,14,4,-999,-999,-999,84,75,62,14
3/18/1951,11,5,-2,-999,-999,-999,84,76,66,5
3/19/1951,10,5,0,-999,-999,-999,87,79,73,5
3/20/1951,11,3,-5,-999,-999,-999,82,74,66,3
3/21/1951,31,11,-10,-999,-999,-999,89,78,66,11
3/22/1951,39,29,18,-999,-999,-999,92,85,70,29
3/23/1951,27,19,10,-999,-999,-999,92,81,69,19
3/24/1951,37,21,5,-999,-999,-999,96,86,76,21
3/25/1951,37,31,24,-999,-999,-999,96,88,72,31
3/26/1951,47,39,30,-999,-999,-999,96,83,68,39
3/27/1951,43,36,29,-999,-999,-999,100,89,70,36
