Date ,Temperature_Max,Temperature_Ave,Temperature_Min,DewPoint_Max,DewPoint_Ave,DewPoint_Min,Humidity_Max,Humidity_Ave,Humidity_Min,Apparent_Temperature
2/28/1950,81,67,53,-999,-999,-999,90,65,37,67
3/1/1950,57,48,39,-999,-999,-999,68,48,26,48
3/2/1950,47,44,40,-999,-999,-999,70,49,31,44
3/3/1950,50,46,42,-999,-999,-999,90,74,49,46
3/4/1950,62,53,44,-999,-999,-999,96,81,56,53
3/5/1950,64,55,45,-999,-999,-999,100,83,56,55
3/6/1950,72,59,46,-999,-999,-999,100,76,47,59
3/7/1950,68,58,48,-999,-999,-999,93,54,17,58
3/8/1950,52,45,37,-999,-999,-999,48,31,15,45
3/9/1950,65,52,38,-999,-999,-999,68,45,23,52
3/10/1950,72,62,52,-999,-999,-999,81,72,62,62
3/11/1950,77,60,42,-999,-999,-999,90,78,62,60
3/12/1950,41,36,30,-999,-999,-999,100,92,82,36
3/13/1950,43,34,25,-999,-999,-999,79,67,43,34
3/14/1950,57,43,29,-999,-999,-999,82,56,36,43
3/15/1950,79,63,47,-999,-999,-999,71,46,13,63
3/16/1950,65,54,42,-999,-999,-999,86,59,34,54
3/17/1950,76,61,45,-999,-999,-999,83,49,23,61
3/18/1950,85,68,50,-999,-999,-999,87,53,24,68
3/19/1950,53,44,35,-999,-999,-999,59,44,31,44
3/20/1950,70,52,34,-999,-999,-999,70,46,23,52
3/21/1950,65,56,46,-999,-999,-999,69,44,24,56
3/22/1950,71,55,38,-999,-999,-999,68,40,21,55
3/23/1950,79,66,53,-999,-999,-999,78,58,37,66
3/24/1950,87,75,62,-999,-999,-999,90,70,40,79
3/25/1950,85,78,70,-999,-999,-999,84,70,45,81
3/26/1950,79,73,67,-999,-999,-999,76,41,16,73
3/27/1950,71,64,56,-999,-999,-999,47,26,18,64
3/28/1950,69,59,48,-999,-999,-999,68,37,17,59
3/29/1950,64,52,39,-999,-999,-999,67,39,18,52
3/30/1950,70,54,38,-999,-999,-999,70,37,19,54
3/31/1950,69,63,57,-999,-999,-999,75,60,33,63
4/1/1950,79,66,53,-999,-999,-999,93,72,45,66
4/2/1950,84,74,64,-999,-999,-999,90,65,41,74
4/3/1950,91,74,57,-999,-999,-999,84,61,37,74
4/4/1950,62,53,44,-999,-999,-999,71,47,23,53
4/5/1950,65,51,37,-999,-999,-999,67,41,21,51
4/6/1950,64,52,39,-999,-999,-999,53,37,24,52
4/7/1950,74,60,45,-999,-999,-999,70,52,40,60
4/8/1950,79,69,58,-999,-999,-999,87,69,49,69
4/9/1950,81,73,64,-999,-999,-999,81,64,44,73
4/10/1950,88,77,65,-999,-999,-999,87,51,12,79
4/11/1950,74,61,47,-999,-999,-999,59,34,17,61
4/12/1950,63,59,54,-999,-999,-999,83,59,36,59
4/13/1950,59,52,45,-999,-999,-999,100,86,74,52
4/14/1950,66,58,49,-999,-999,-999,93,64,43,58
4/15/1950,68,61,53,-999,-999,-999,100,65,43,61
4/16/1950,54,52,49,-999,-999,-999,93,86,72,52
4/17/1950,65,58,51,-999,-999,-999,97,87,66,58
4/18/1950,77,64,50,-999,-999,-999,96,72,52,64
4/19/1950,62,56,50,-999,-999,-999,100,87,65,56
4/20/1950,72,58,43,-999,-999,-999,97,62,27,58
4/21/1950,71,63,54,-999,-999,-999,87,69,53,63
4/22/1950,80,73,66,-999,-999,-999,91,76,54,73
4/23/1950,81,73,64,-999,-999,-999,90,79,60,73
4/24/1950,84,73,62,-999,-999,-999,90,76,62,73
4/25/1950,70,62,53,-999,-999,-999,62,45,22,62
4/26/1950,79,65,51,-999,-999,-999,63,43,22,65
4/27/1950,80,71,61,-999,-999,-999,97,76,58,71
4/28/1950,79,74,69,-999,-999,-999,97,87,74,74
4/29/1950,83,72,60,-999,-999,-999,100,79,63,72
4/30/1950,66,59,52,-999,-999,-999,87,80,70,59
5/1/1950,70,63,56,-999,-999,-999,100,89,76,63
5/2/1950,79,70,60,-999,-999,-999,97,82,71,70
5/3/1950,84,78,72,-999,-999,-999,94,78,63,82
5/4/1950,86,81,75,-999,-999,-999,88,74,57,86
5/5/1950,78,73,67,-999,-999,-999,82,45,24,73
5/6/1950,72,68,64,-999,-999,-999,96,80,55,68
5/7/1950,85,79,72,-999,-999,-999,94,76,59,84
5/8/1950,85,79,72,-999,-999,-999,91,72,53,83
5/9/1950,84,79,73,-999,-999,-999,87,73,59,83
5/10/1950,87,77,66,-999,-999,-999,90,69,45,80
5/11/1950,69,66,63,-999,-999,-999,100,89,78,66
5/12/1950,77,70,62,-999,-999,-999,93,76,54,70
5/13/1950,77,69,60,-999,-999,-999,100,80,62,69
5/14/1950,83,73,63,-999,-999,-999,100,70,42,73
5/15/1950,83,71,59,-999,-999,-999,96,64,33,71
5/16/1950,83,76,68,-999,-999,-999,78,63,46,79
5/17/1950,90,78,66,-999,-999,-999,91,63,38,81
5/18/1950,90,82,74,-999,-999,-999,74,57,35,85
5/19/1950,93,82,71,-999,-999,-999,84,62,36,86
5/20/1950,80,73,65,-999,-999,-999,90,69,54,73
5/21/1950,84,74,63,-999,-999,-999,93,64,30,74
5/22/1950,87,73,58,-999,-999,-999,84,52,30,73
5/23/1950,90,78,66,-999,-999,-999,75,55,31,80
5/24/1950,89,80,70,-999,-999,-999,90,63,38,83
5/25/1950,89,80,71,-999,-999,-999,87,65,45,83
5/26/1950,78,69,60,-999,-999,-999,93,79,62,69
5/27/1950,79,68,56,-999,-999,-999,93,64,36,68
5/28/1950,80,72,64,-999,-999,-999,90,76,64,72
5/29/1950,93,80,66,-999,-999,-999,93,71,47,84
5/30/1950,86,77,67,-999,-999,-999,97,64,33,80
5/31/1950,87,75,62,-999,-999,-999,90,63,41,78
6/1/1950,82,77,71,-999,-999,-999,87,74,55,81
6/2/1950,77,74,70,-999,-999,-999,96,86,74,74
6/3/1950,80,73,66,-999,-999,-999,96,74,52,73
6/4/1950,80,70,60,-999,-999,-999,90,57,30,70
6/5/1950,68,64,60,-999,-999,-999,100,87,68,64
6/6/1950,78,71,64,-999,-999,-999,96,74,60,71
6/7/1950,85,74,63,-999,-999,-999,90,67,46,74
6/8/1950,89,80,70,-999,-999,-999,84,68,51,84
6/9/1950,91,83,75,-999,-999,-999,90,68,50,89
6/10/1950,93,84,74,-999,-999,-999,88,68,40,91
6/11/1950,89,79,69,-999,-999,-999,87,74,53,83
6/12/1950,93,83,73,-999,-999,-999,90,64,38,88
6/13/1950,93,84,75,-999,-999,-999,84,61,41,89
6/14/1950,91,83,75,-999,-999,-999,88,64,42,88
6/15/1950,92,84,75,-999,-999,-999,84,61,41,89
6/16/1950,93,84,75,-999,-999,-999,84,58,36,88
6/17/1950,95,86,76,-999,-999,-999,82,57,30,91
6/18/1950,93,84,75,-999,-999,-999,76,56,38,88
6/19/1950,94,85,75,-999,-999,-999,82,60,36,90
6/20/1950,92,84,75,-999,-999,-999,85,66,45,90
6/21/1950,87,76,64,-999,-999,-999,100,77,57,80
6/22/1950,89,82,75,-999,-999,-999,94,75,59,89
6/23/1950,90,84,78,-999,-999,-999,85,67,52,90
6/24/1950,96,87,77,-999,-999,-999,82,59,34,94
6/25/1950,95,84,73,-999,-999,-999,88,61,39,89
6/26/1950,96,87,77,-999,-999,-999,79,56,36,93
6/27/1950,97,87,76,-999,-999,-999,82,59,35,94
6/28/1950,96,87,78,-999,-999,-999,72,57,36,93
6/29/1950,86,77,67,-999,-999,-999,100,81,61,81
6/30/1950,87,79,71,-999,-999,-999,79,59,37,82
7/1/1950,89,79,68,-999,-999,-999,76,55,35,81
7/2/1950,92,82,72,-999,-999,-999,82,60,39,85
7/3/1950,93,84,75,-999,-999,-999,88,64,41,89
7/4/1950,93,86,78,-999,-999,-999,79,62,42,93
7/5/1950,84,79,74,-999,-999,-999,91,78,65,84
7/6/1950,92,82,72,-999,-999,-999,100,71,46,88
7/7/1950,85,79,73,-999,-999,-999,88,78,65,84
7/8/1950,89,81,73,-999,-999,-999,91,71,50,86
7/9/1950,93,84,75,-999,-999,-999,79,65,47,90
7/10/1950,82,77,72,-999,-999,-999,97,87,65,82
7/11/1950,86,79,72,-999,-999,-999,91,75,59,83
7/12/1950,90,82,73,-999,-999,-999,87,65,47,86
7/13/1950,82,78,74,-999,-999,-999,97,84,69,83
7/14/1950,88,80,71,-999,-999,-999,97,81,57,86
7/15/1950,90,82,74,-999,-999,-999,96,72,52,88
7/16/1950,92,84,76,-999,-999,-999,88,67,48,90
7/17/1950,92,83,74,-999,-999,-999,91,66,46,88
7/18/1950,91,84,77,-999,-999,-999,85,63,42,89
7/19/1950,93,85,76,-999,-999,-999,85,61,41,90
7/20/1950,94,85,75,-999,-999,-999,82,61,38,90
7/21/1950,96,86,76,-999,-999,-999,79,56,35,91
7/22/1950,94,84,73,-999,-999,-999,79,64,40,89
7/23/1950,88,82,75,-999,-999,-999,88,70,55,87
7/24/1950,91,83,75,-999,-999,-999,90,69,47,89
7/25/1950,97,86,74,-999,-999,-999,88,66,35,94
7/26/1950,78,74,70,-999,-999,-999,100,86,74,74
7/27/1950,83,77,71,-999,-999,-999,100,84,65,82
7/28/1950,88,81,73,-999,-999,-999,97,82,55,88
7/29/1950,92,84,76,-999,-999,-999,88,77,54,93
7/30/1950,96,87,77,-999,-999,-999,79,59,39,94
7/31/1950,95,86,76,-999,-999,-999,88,60,38,92
8/1/1950,94,85,76,-999,-999,-999,88,61,38,90
8/2/1950,88,81,73,-999,-999,-999,94,66,40,85
8/3/1950,92,81,69,-999,-999,-999,82,57,32,84
8/4/1950,101,87,73,-999,-999,-999,69,52,31,91
8/5/1950,95,87,78,-999,-999,-999,72,55,39,92
8/6/1950,89,83,76,-999,-999,-999,88,72,59,90
8/7/1950,96,86,75,-999,-999,-999,84,59,35,92
8/8/1950,101,90,78,-999,-999,-999,74,52,29,97
8/9/1950,95,86,76,-999,-999,-999,77,57,40,91
8/10/1950,99,87,74,-999,-999,-999,82,56,34,93
8/11/1950,97,86,75,-999,-999,-999,79,57,37,91
8/12/1950,96,86,75,-999,-999,-999,79,57,35,91
8/13/1950,92,84,75,-999,-999,-999,79,60,41,88
8/14/1950,94,85,75,-999,-999,-999,88,62,41,91
8/15/1950,97,87,77,-999,-999,-999,77,53,31,92
8/16/1950,94,86,78,-999,-999,-999,74,60,43,92
8/17/1950,86,80,73,-999,-999,-999,100,76,57,85
8/18/1950,85,79,72,-999,-999,-999,97,78,51,84
8/19/1950,90,78,66,-999,-999,-999,96,70,45,81
8/20/1950,85,77,69,-999,-999,-999,90,69,48,80
8/21/1950,86,75,63,-999,-999,-999,97,73,48,79
8/22/1950,83,75,66,-999,-999,-999,100,83,60,79
8/23/1950,89,78,67,-999,-999,-999,91,73,55,82
8/24/1950,97,87,76,-999,-999,-999,82,60,37,94
8/25/1950,97,87,76,-999,-999,-999,79,55,32,92
8/26/1950,96,87,78,-999,-999,-999,74,55,36,92
8/27/1950,95,84,73,-999,-999,-999,96,63,37,89
8/28/1950,90,81,72,-999,-999,-999,91,78,52,87
8/29/1950,92,80,68,-999,-999,-999,96,71,45,84
8/30/1950,84,77,69,-999,-999,-999,93,73,49,81
8/31/1950,73,69,65,-999,-999,-999,87,79,68,69
9/1/1950,81,74,66,-999,-999,-999,93,76,57,74
9/2/1950,82,74,66,-999,-999,-999,100,81,58,74
9/3/1950,82,76,69,-999,-999,-999,97,86,69,81
9/4/1950,85,78,70,-999,-999,-999,100,89,70,84
9/5/1950,81,74,66,-999,-999,-999,97,80,58,74
9/6/1950,78,69,59,-999,-999,-999,96,71,45,69
9/7/1950,81,72,62,-999,-999,-999,90,69,47,72
9/8/1950,83,70,56,-999,-999,-999,100,68,38,70
9/9/1950,83,70,57,-999,-999,-999,93,72,49,70
9/10/1950,88,78,67,-999,-999,-999,91,67,43,81
9/11/1950,80,74,67,-999,-999,-999,97,77,58,74
9/12/1950,88,77,66,-999,-999,-999,93,71,51,80
9/13/1950,90,80,69,-999,-999,-999,93,70,48,84
9/14/1950,89,82,75,-999,-999,-999,88,75,59,89
9/15/1950,95,86,76,-999,-999,-999,88,63,37,93
9/16/1950,89,80,70,-999,-999,-999,94,82,57,86
9/17/1950,87,76,65,-999,-999,-999,97,75,48,80
9/18/1950,89,80,71,-999,-999,-999,94,73,45,85
9/19/1950,83,78,73,-999,-999,-999,100,88,72,84
9/20/1950,90,81,72,-999,-999,-999,97,77,57,87
9/21/1950,86,79,72,-999,-999,-999,90,76,63,84
9/22/1950,78,72,66,-999,-999,-999,84,68,54,72
9/23/1950,84,73,61,-999,-999,-999,97,67,36,73
9/24/1950,81,72,63,-999,-999,-999,97,64,38,72
9/25/1950,76,70,63,-999,-999,-999,90,66,45,70
9/26/1950,79,71,62,-999,-999,-999,91,67,40,71
9/27/1950,81,73,65,-999,-999,-999,97,82,58,73
9/28/1950,83,76,68,-999,-999,-999,100,82,57,80
9/29/1950,85,78,70,-999,-999,-999,97,79,57,82
9/30/1950,86,78,70,-999,-999,-999,93,75,48,82
10/1/1950,83,76,68,-999,-999,-999,97,79,56,80
10/2/1950,88,79,70,-999,-999,-999,93,73,48,83
10/3/1950,74,67,60,-999,-999,-999,93,83,68,67
10/4/1950,72,64,55,-999,-999,-999,93,80,61,64
10/5/1950,77,65,52,-999,-999,-999,93,63,39,65
10/6/1950,86,73,59,-999,-999,-999,75,58,42,73
10/7/1950,85,77,69,-999,-999,-999,87,68,45,80
10/8/1950,80,66,52,-999,-999,-999,89,51,22,66
10/9/1950,78,64,49,-999,-999,-999,86,56,30,64
10/10/1950,84,70,55,-999,-999,-999,74,52,28,70
10/11/1950,91,75,59,-999,-999,-999,78,54,31,78
10/12/1950,87,74,60,-999,-999,-999,86,51,25,74
10/13/1950,86,72,58,-999,-999,-999,70,45,30,72
10/14/1950,89,77,64,-999,-999,-999,78,50,30,79
10/15/1950,89,76,62,-999,-999,-999,84,49,25,78
10/16/1950,87,74,61,-999,-999,-999,67,51,32,74
10/17/1950,88,74,60,-999,-999,-999,78,53,29,74
10/18/1950,76,67,58,-999,-999,-999,87,69,48,67
10/19/1950,75,70,64,-999,-999,-999,96,79,60,70
10/20/1950,83,74,64,-999,-999,-999,84,64,37,74
10/21/1950,76,64,51,-999,-999,-999,93,72,31,64
10/22/1950,82,71,59,-999,-999,-999,93,70,42,71
10/23/1950,79,66,52,-999,-999,-999,89,65,35,66
10/24/1950,87,70,53,-999,-999,-999,93,63,34,70
10/25/1950,90,77,63,-999,-999,-999,84,58,26,80
10/26/1950,91,77,63,-999,-999,-999,84,49,13,79
10/27/1950,86,75,64,-999,-999,-999,81,58,40,78
10/28/1950,89,78,66,-999,-999,-999,84,59,38,81
10/29/1950,88,76,64,-999,-999,-999,90,61,36,79
10/30/1950,84,75,66,-999,-999,-999,90,68,51,78
10/31/1950,86,76,65,-999,-999,-999,90,61,32,79
11/1/1950,86,76,66,-999,-999,-999,87,58,36,79
11/2/1950,73,63,53,-999,-999,-999,78,51,30,63
11/3/1950,55,48,40,-999,-999,-999,93,72,52,48
11/4/1950,54,43,32,-999,-999,-999,92,57,31,43
11/5/1950,73,58,42,-999,-999,-999,58,39,26,58
11/6/1950,78,65,51,-999,-999,-999,86,56,37,65
11/7/1950,82,71,59,-999,-999,-999,93,64,37,71
11/8/1950,85,67,48,-999,-999,-999,90,63,36,67
11/9/1950,50,43,36,-999,-999,-999,61,45,30,43
11/10/1950,40,33,26,-999,-999,-999,58,41,25,33
11/11/1950,49,34,19,-999,-999,-999,81,42,14,34
11/12/1950,58,45,31,-999,-999,-999,59,34,19,45
11/13/1950,63,51,39,-999,-999,-999,62,50,40,51
11/14/1950,75,68,60,-999,-999,-999,87,66,50,68
11/15/1950,85,75,64,-999,-999,-999,93,76,49,79
11/16/1950,68,60,52,-999,-999,-999,65,35,17,60
11/17/1950,61,52,43,-999,-999,-999,63,46,32,52
11/18/1950,72,62,52,-999,-999,-999,81,68,55,62
11/19/1950,86,73,59,-999,-999,-999,82,60,28,73
11/20/1950,56,49,41,-999,-999,-999,71,52,34,49
11/21/1950,65,51,37,-999,-999,-999,76,50,32,51
11/22/1950,72,59,46,-999,-999,-999,100,59,31,59
11/23/1950,76,54,31,-999,-999,-999,93,63,39,54
11/24/1950,40,32,23,-999,-999,-999,55,40,22,32
11/25/1950,60,44,27,-999,-999,-999,55,38,23,44
11/26/1950,59,49,38,-999,-999,-999,60,43,26,49
11/27/1950,67,50,33,-999,-999,-999,75,42,20,50
11/28/1950,68,56,43,-999,-999,-999,44,34,22,56
11/29/1950,66,53,39,-999,-999,-999,74,53,40,53
11/30/1950,84,67,50,-999,-999,-999,89,60,30,67
12/1/1950,80,72,63,-999,-999,-999,87,66,41,72
12/2/1950,74,61,48,-999,-999,-999,84,62,35,61
12/3/1950,53,44,34,-999,-999,-999,62,47,30,44
12/4/1950,69,56,42,-999,-999,-999,49,34,21,56
12/5/1950,60,40,19,-999,-999,-999,85,63,42,40
12/6/1950,27,20,12,-999,-999,-999,77,46,28,20
12/7/1950,34,24,13,-999,-999,-999,70,49,35,24
12/8/1950,52,40,27,-999,-999,-999,54,45,38,40
12/9/1950,65,48,30,-999,-999,-999,64,44,21,48
12/10/1950,59,47,34,-999,-999,-999,70,45,23,47
12/11/1950,72,55,38,-999,-999,-999,60,40,21,55
12/12/1950,63,50,36,-999,-999,-999,82,51,29,50
12/13/1950,65,56,46,-999,-999,-999,68,52,44,56
12/14/1950,59,47,35,-999,-999,-999,93,73,51,47
12/15/1950,58,51,44,-999,-999,-999,100,81,58,51
12/16/1950,57,50,42,-999,-999,-999,76,59,43,50
12/17/1950,65,50,34,-999,-999,-999,76,52,28,50
12/18/1950,54,44,33,-999,-999,-999,68,52,38,44
12/19/1950,63,47,31,-999,-999,-999,75,60,40,47
12/20/1950,53,48,43,-999,-999,-999,74,65,55,48
12/21/1950,47,44,40,-999,-999,-999,89,80,69,44
12/22/1950,57,51,44,-999,-999,-999,97,84,69,51
12/23/1950,63,52,40,-999,-999,-999,100,79,47,52
12/24/1950,69,54,38,-999,-999,-999,93,67,38,54
12/25/1950,73,58,43,-999,-999,-999,89,56,27,58
12/26/1950,58,46,33,-999,-999,-999,93,56,34,46
12/27/1950,37,33,28,-999,-999,-999,54,49,42,33
12/28/1950,50,42,33,-999,-999,-999,75,57,31,42
12/29/1950,47,38,28,-999,-999,-999,89,66,47,38
12/30/1950,55,44,32,-999,-999,-999,85,61,38,44
12/31/1950,61,48,35,-999,-999,-999,69,51,29,48
1/1/1951,61,57,53,-999,-999,-999,100,87,69,57
1/2/1951,73,57,40,-999,-999,-999,100,90,79,57
1/3/1951,58,47,36,-999,-999,-999,89,61,28,47
1/4/1951,67,52,36,-999,-999,-999,76,50,26,52
1/5/1951,73,58,43,-999,-999,-999,67,50,32,58
1/6/1951,63,47,31,-999,-999,-999,82,68,52,47
1/7/1951,46,35,23,-999,-999,-999,74,52,34,35
1/8/1951,55,40,24,-999,-999,-999,71,47,24,40
1/9/1951,60,49,38,-999,-999,-999,72,46,35,49
1/10/1951,58,48,37,-999,-999,-999,80,48,24,48
1/11/1951,59,44,29,-999,-999,-999,63,44,25,44
1/12/1951,61,54,46,-999,-999,-999,96,83,66,54
1/13/1951,69,60,50,-999,-999,-999,100,94,76,60
1/14/1951,51,45,39,-999,-999,-999,93,77,48,45
1/15/1951,63,49,35,-999,-999,-999,76,58,33,49
1/16/1951,69,55,40,-999,-999,-999,83,50,23,55
1/17/1951,72,61,50,-999,-999,-999,83,60,31,61
1/18/1951,74,59,44,-999,-999,-999,51,34,18,59
1/19/1951,80,65,49,-999,-999,-999,56,36,16,65
1/20/1951,65,52,38,-999,-999,-999,93,55,25,52
1/21/1951,48,38,27,-999,-999,-999,75,53,33,38
1/22/1951,57,45,33,-999,-999,-999,72,47,28,45
1/23/1951,58,51,44,-999,-999,-999,63,44,33,51
1/24/1951,62,46,30,-999,-999,-999,85,46,21,46
1/25/1951,55,44,32,-999,-999,-999,64,42,22,44
1/26/1951,71,55,38,-999,-999,-999,56,42,31,55
1/27/1951,74,54,33,-999,-999,-999,84,63,38,54
1/28/1951,33,29,24,-999,-999,-999,75,61,54,29
1/29/1951,23,19,14,-999,-999,-999,85,62,52,19
1/30/1951,18,17,16,-999,-999,-999,74,60,49,17
1/31/1951,19,17,15,-999,-999,-999,77,69,62,17
2/1/1951,22,15,8,-999,-999,-999,74,57,40,15
2/2/1951,34,21,8,-999,-999,-999,80,59,45,21
2/3/1951,41,31,20,-999,-999,-999,85,62,51,31
2/4/1951,52,40,27,-999,-999,-999,85,70,45,40
2/5/1951,66,53,39,-999,-999,-999,90,76,63,53
2/6/1951,65,54,43,-999,-999,-999,90,65,32,54
2/7/1951,48,40,32,-999,-999,-999,79,59,34,40
2/8/1951,68,52,35,-999,-999,-999,72,57,44,52
2/9/1951,61,51,41,-999,-999,-999,83,56,29,51
2/10/1951,69,55,40,-999,-999,-999,87,68,55,55
2/11/1951,74,65,55,-999,-999,-999,93,69,46,65
2/12/1951,80,70,59,-999,-999,-999,87,63,38,70
2/13/1951,66,45,23,-999,-999,-999,96,84,64,45
2/14/1951,29,26,22,-999,-999,-999,100,88,78,26
2/15/1951,33,28,23,-999,-999,-999,88,78,64,28
2/16/1951,50,38,26,-999,-999,-999,89,72,57,38
2/17/1951,60,49,38,-999,-999,-999,100,80,68,49
2/18/1951,75,65,54,-999,-999,-999,100,72,25,65
2/19/1951,72,65,57,-999,-999,-999,100,87,66,65
2/20/1951,67,56,45,-999,-999,-999,97,76,54,56
2/21/1951,60,50,39,-999,-999,-999,96,81,58,50
2/22/1951,69,58,46,-999,-999,-999,93,62,38,58
2/23/1951,62,58,53,-999,-999,-999,61,54,47,58
2/24/1951,69,62,54,-999,-999,-999,59,52,43,62
2/25/1951,74,66,57,-999,-999,-999,93,74,48,66
2/26/1951,76,66,56,-999,-999,-999,93,74,42,66
2/27/1951,74,64,54,-999,-999,-999,93,81,68,64
2/28/1951,71,62,52,-999,-999,-999,91,59,24,62
3/1/1951,71,58,45,-999,-999,-999,70,56,33,58
3/2/1951,81,72,63,-999,-999,-999,87,65,42,72
3/3/1951,70,62,54,-999,-999,-999,84,39,15,62
3/4/1951,68,60,52,-999,-999,-999,59,40,20,60
3/5/1951,73,59,44,-999,-999,-999,58,44,35,59
3/6/1951,82,72,61,-999,-999,-999,90,70,53,72
3/7/1951,87,76,65,-999,-999,-999,91,58,20,79
3/8/1951,69,62,55,-999,-999,-999,58,50,39,62
3/9/1951,57,52,46,-999,-999,-999,80,65,56,52
3/10/1951,81,65,48,-999,-999,-999,89,68,41,65
3/11/1951,70,52,34,-999,-999,-999,96,83,59,52
3/12/1951,41,36,30,-999,-999,-999,79,58,47,36
3/13/1951,47,38,28,-999,-999,-999,58,40,22,38
3/14/1951,55,42,29,-999,-999,-999,66,43,20,42
3/15/1951,67,54,41,-999,-999,-999,60,43,25,54
3/16/1951,82,66,49,-999,-999,-999,87,55,34,66
3/17/1951,81,67,52,-999,-999,-999,78,57,30,67
3/18/1951,50,43,36,-999,-999,-999,64,48,37,43
3/19/1951,58,46,34,-999,-999,-999,59,39,24,46
3/20/1951,67,53,39,-999,-999,-999,53,33,17,53
3/21/1951,71,56,40,-999,-999,-999,83,50,26,56
3/22/1951,84,70,56,-999,-999,-999,72,44,27,70
3/23/1951,75,66,56,-999,-999,-999,78,46,14,66
3/24/1951,66,54,42,-999,-999,-999,51,30,16,54
3/25/1951,73,61,49,-999,-999,-999,38,27,15,61
3/26/1951,62,56,50,-999,-999,-999,97,62,32,56
3/27/1951,67,59,50,-999,-999,-999,100,90,71,59
3/28/1951,73,59,45,-999,-999,-999,93,64,37,59
3/29/1951,58,51,43,-999,-999,-999,66,41,18,51
3/30/1951,75,57,38,-999,-999,-999,70,37,17,57
3/31/1951,74,65,55,-999,-999,-999,81,58,43,65
4/1/1951,76,61,46,-999,-999,-999,84,68,50,61
4/2/1951,65,53,41,-999,-999,-999,73,45,21,53
4/3/1951,70,55,39,-999,-999,-999,82,46,23,55
4/4/1951,80,65,50,-999,-999,-999,61,40,25,65
4/5/1951,79,69,59,-999,-999,-999,90,72,52,69
