Date ,Temperature_Max,Temperature_Ave,Temperature_Min,DewPoint_Max,DewPoint_Ave,DewPoint_Min,Humidity_Max,Humidity_Ave,Humidity_Min,Apparent_Temperature
2/17/1950,32,30,28,-999,-999,-999,96,87,78,30
2/18/1950,37,34,30,-999,-999,-999,85,73,59,34
2/19/1950,37,21,5,-999,-999,-999,97,87,73,21
2/20/1950,5,-4,-12,-999,-999,-999,78,62,40,-4
2/21/1950,9,-2,-13,-999,-999,-999,80,57,35,-2
2/22/1950,20,15,9,-999,-999,-999,84,78,70,15
2/23/1950,30,25,20,-999,-999,-999,89,73,60,25
2/24/1950,41,28,15,-999,-999,-999,100,73,61,28
2/25/1950,16,14,11,-999,-999,-999,81,70,59,14
2/26/1950,17,10,3,-999,-999,-999,84,70,58,10
2/27/1950,15,7,-2,-999,-999,-999,80,69,59,7
2/28/1950,36,18,0,-999,-999,-999,89,75,58,18
3/1/1950,36,25,13,-999,-999,-999,85,69,56,25
3/2/1950,15,9,2,-999,-999,-999,84,74,58,9
3/3/1950,7,-1,-9,-999,-999,-999,80,56,22,-1
3/4/1950,27,6,-16,-999,-999,-999,75,64,49,6
3/5/1950,46,35,23,-999,-999,-999,79,58,34,35
3/6/1950,34,22,9,-999,-999,-999,70,56,44,22
3/7/1950,43,22,0,-999,-999,-999,75,52,32,22
3/8/1950,47,38,28,-999,-999,-999,100,80,52,38
3/9/1950,28,20,11,-999,-999,-999,85,75,56,20
3/10/1950,22,18,14,-999,-999,-999,80,70,61,18
3/11/1950,39,27,15,-999,-999,-999,83,73,64,27
3/12/1950,39,32,24,-999,-999,-999,100,79,61,32
3/13/1950,25,22,19,-999,-999,-999,92,81,60,22
3/14/1950,28,23,17,-999,-999,-999,89,73,49,23
3/15/1950,32,24,16,-999,-999,-999,92,66,54,24
3/16/1950,31,24,16,-999,-999,-999,78,62,43,24
3/17/1950,37,25,13,-999,-999,-999,100,58,38,25
3/18/1950,31,24,17,-999,-999,-999,96,81,57,24
3/19/1950,28,19,9,-999,-999,-999,89,71,59,19
3/20/1950,39,26,12,-999,-999,-999,88,72,57,26
3/21/1950,45,37,29,-999,-999,-999,96,72,41,37
3/22/1950,48,37,25,-999,-999,-999,89,72,42,37
3/23/1950,34,33,31,-999,-999,-999,100,96,89,33
3/24/1950,42,37,32,-999,-999,-999,100,88,70,37
3/25/1950,39,35,30,-999,-999,-999,89,77,62,35
3/26/1950,43,35,27,-999,-999,-999,83,67,51,35
3/27/1950,55,46,36,-999,-999,-999,97,79,69,46
3/28/1950,64,53,42,-999,-999,-999,93,71,40,53
3/29/1950,45,35,25,-999,-999,-999,89,74,56,35
3/30/1950,32,27,21,-999,-999,-999,85,63,47,27
3/31/1950,41,33,24,-999,-999,-999,81,60,34,33
4/1/1950,46,35,23,-999,-999,-999,82,67,38,35
4/2/1950,46,42,37,-999,-999,-999,83,66,46,42
4/3/1950,59,50,40,-999,-999,-999,93,82,72,50
4/4/1950,78,64,50,-999,-999,-999,97,72,42,64
4/5/1950,59,44,29,-999,-999,-999,96,76,52,44
4/6/1950,32,27,22,-999,-999,-999,79,58,41,27
4/7/1950,44,32,19,-999,-999,-999,85,51,25,32
4/8/1950,46,35,23,-999,-999,-999,93,69,31,35
4/9/1950,33,29,24,-999,-999,-999,92,76,66,29
4/10/1950,48,35,21,-999,-999,-999,85,56,24,35
4/11/1950,57,47,37,-999,-999,-999,80,65,46,47
4/12/1950,40,35,29,-999,-999,-999,96,77,57,35
4/13/1950,32,28,23,-999,-999,-999,88,68,47,28
4/14/1950,40,33,25,-999,-999,-999,92,73,48,33
4/15/1950,42,36,30,-999,-999,-999,92,68,53,36
4/16/1950,56,44,31,-999,-999,-999,85,56,29,44
4/17/1950,64,50,35,-999,-999,-999,79,59,44,50
4/18/1950,68,56,44,-999,-999,-999,66,48,25,56
4/19/1950,77,60,43,-999,-999,-999,96,60,26,60
4/20/1950,54,48,42,-999,-999,-999,100,80,55,48
4/21/1950,46,41,35,-999,-999,-999,83,72,58,41
4/22/1950,51,42,33,-999,-999,-999,86,60,32,42
4/23/1950,55,46,37,-999,-999,-999,89,71,55,46
4/24/1950,53,43,33,-999,-999,-999,97,67,35,43
4/25/1950,58,45,31,-999,-999,-999,89,60,34,45
4/26/1950,63,52,40,-999,-999,-999,86,62,34,52
4/27/1950,73,54,35,-999,-999,-999,93,62,25,54
4/28/1950,50,43,35,-999,-999,-999,89,64,39,43
4/29/1950,51,42,33,-999,-999,-999,85,60,33,42
4/30/1950,59,44,29,-999,-999,-999,86,64,28,44
5/1/1950,51,47,42,-999,-999,-999,97,89,77,47
5/2/1950,58,49,39,-999,-999,-999,89,65,46,49
5/3/1950,73,54,35,-999,-999,-999,93,61,34,54
5/4/1950,72,62,51,-999,-999,-999,92,76,46,62
5/5/1950,80,64,48,-999,-999,-999,90,74,56,64
5/6/1950,75,69,62,-999,-999,-999,81,48,20,69
5/7/1950,63,50,37,-999,-999,-999,65,51,37,50
5/8/1950,51,41,31,-999,-999,-999,62,39,23,41
5/9/1950,70,52,34,-999,-999,-999,78,52,24,52
5/10/1950,66,58,50,-999,-999,-999,86,61,45,58
5/11/1950,55,49,42,-999,-999,-999,71,61,52,49
5/12/1950,69,56,42,-999,-999,-999,77,52,27,56
5/13/1950,69,57,45,-999,-999,-999,90,62,34,57
5/14/1950,70,54,37,-999,-999,-999,93,51,20,54
5/15/1950,70,63,55,-999,-999,-999,90,66,53,63
5/16/1950,71,60,49,-999,-999,-999,97,67,30,60
5/17/1950,67,56,45,-999,-999,-999,93,73,46,56
5/18/1950,66,58,50,-999,-999,-999,96,83,65,58
5/19/1950,53,49,45,-999,-999,-999,93,87,66,49
5/20/1950,67,55,43,-999,-999,-999,93,69,43,55
5/21/1950,76,60,43,-999,-999,-999,89,58,22,60
5/22/1950,79,62,44,-999,-999,-999,71,49,30,62
5/23/1950,74,65,56,-999,-999,-999,81,63,49,65
5/24/1950,77,65,53,-999,-999,-999,97,72,50,65
5/25/1950,78,65,52,-999,-999,-999,96,69,43,65
5/26/1950,80,68,55,-999,-999,-999,93,72,47,68
5/27/1950,84,70,56,-999,-999,-999,90,70,32,70
5/28/1950,57,53,48,-999,-999,-999,97,91,83,53
5/29/1950,63,58,53,-999,-999,-999,96,89,73,58
5/30/1950,74,65,55,-999,-999,-999,100,74,48,65
5/31/1950,77,67,56,-999,-999,-999,93,79,62,67
6/1/1950,70,62,53,-999,-999,-999,97,82,57,62
6/2/1950,79,64,49,-999,-999,-999,86,53,32,64
6/3/1950,73,63,52,-999,-999,-999,100,80,44,63
6/4/1950,64,56,48,-999,-999,-999,86,57,38,56
6/5/1950,75,62,48,-999,-999,-999,83,58,31,62
6/6/1950,79,68,57,-999,-999,-999,78,52,37,68
6/7/1950,88,74,59,-999,-999,-999,81,56,37,74
6/8/1950,88,74,60,-999,-999,-999,93,63,35,74
6/9/1950,91,77,63,-999,-999,-999,90,64,38,80
6/10/1950,81,70,58,-999,-999,-999,82,68,58,70
6/11/1950,65,58,51,-999,-999,-999,80,57,39,58
6/12/1950,76,60,44,-999,-999,-999,86,54,26,60
6/13/1950,77,66,54,-999,-999,-999,87,59,40,66
6/14/1950,70,63,55,-999,-999,-999,93,77,59,63
6/15/1950,81,65,49,-999,-999,-999,100,73,45,65
6/16/1950,81,72,63,-999,-999,-999,84,69,52,72
6/17/1950,72,59,46,-999,-999,-999,100,70,45,59
6/18/1950,62,52,42,-999,-999,-999,85,57,31,52
6/19/1950,60,51,42,-999,-999,-999,93,82,72,51
6/20/1950,83,69,54,-999,-999,-999,93,71,47,69
6/21/1950,73,63,53,-999,-999,-999,78,59,31,63
6/22/1950,73,60,47,-999,-999,-999,81,59,37,60
6/23/1950,89,76,62,-999,-999,-999,82,67,45,79
6/24/1950,82,75,68,-999,-999,-999,96,84,65,79
6/25/1950,81,72,63,-999,-999,-999,90,69,42,72
6/26/1950,89,74,59,-999,-999,-999,90,61,35,74
6/27/1950,76,66,56,-999,-999,-999,76,63,47,66
6/28/1950,79,67,54,-999,-999,-999,80,59,45,67
6/29/1950,77,68,58,-999,-999,-999,93,72,48,68
6/30/1950,81,69,57,-999,-999,-999,100,63,29,69
7/1/1950,73,64,54,-999,-999,-999,84,59,35,64
7/2/1950,84,67,50,-999,-999,-999,89,71,39,67
7/3/1950,80,73,65,-999,-999,-999,90,69,47,73
7/4/1950,74,68,62,-999,-999,-999,100,89,73,68
7/5/1950,85,72,58,-999,-999,-999,100,85,48,72
7/6/1950,74,67,59,-999,-999,-999,97,71,50,67
7/7/1950,80,69,58,-999,-999,-999,90,61,35,69
7/8/1950,83,72,61,-999,-999,-999,87,59,38,72
7/9/1950,89,74,58,-999,-999,-999,93,66,32,74
7/10/1950,84,75,65,-999,-999,-999,90,70,47,79
7/11/1950,80,71,62,-999,-999,-999,97,86,69,71
7/12/1950,84,75,66,-999,-999,-999,96,74,51,79
7/13/1950,88,74,60,-999,-999,-999,90,73,43,74
7/14/1950,69,60,51,-999,-999,-999,86,60,38,60
7/15/1950,83,65,47,-999,-999,-999,90,63,40,65
7/16/1950,87,76,65,-999,-999,-999,82,69,55,79
7/17/1950,90,80,69,-999,-999,-999,87,70,45,84
7/18/1950,80,72,64,-999,-999,-999,88,69,53,72
7/19/1950,81,71,61,-999,-999,-999,87,61,32,71
7/20/1950,74,65,56,-999,-999,-999,93,74,34,65
7/21/1950,76,63,50,-999,-999,-999,93,59,21,63
7/22/1950,83,67,50,-999,-999,-999,89,61,33,67
7/23/1950,85,72,58,-999,-999,-999,86,57,34,72
7/24/1950,74,67,60,-999,-999,-999,84,72,62,67
7/25/1950,77,70,63,-999,-999,-999,84,70,50,70
7/26/1950,79,69,59,-999,-999,-999,84,60,34,69
7/27/1950,84,71,57,-999,-999,-999,80,59,32,71
7/28/1950,83,74,65,-999,-999,-999,84,67,47,74
7/29/1950,86,76,65,-999,-999,-999,91,65,38,79
7/30/1950,82,74,66,-999,-999,-999,91,74,58,74
7/31/1950,78,72,65,-999,-999,-999,93,82,69,72
8/1/1950,83,76,68,-999,-999,-999,96,81,58,80
8/2/1950,82,72,62,-999,-999,-999,93,78,51,72
8/3/1950,80,70,60,-999,-999,-999,97,76,51,70
8/4/1950,71,65,58,-999,-999,-999,87,74,53,65
8/5/1950,74,66,58,-999,-999,-999,96,78,57,66
8/6/1950,81,67,53,-999,-999,-999,100,66,28,67
8/7/1950,82,67,52,-999,-999,-999,97,61,34,67
8/8/1950,84,69,53,-999,-999,-999,93,61,30,69
8/9/1950,86,71,55,-999,-999,-999,87,61,32,71
8/10/1950,83,76,68,-999,-999,-999,87,67,49,79
8/11/1950,71,63,54,-999,-999,-999,84,66,42,63
8/12/1950,74,61,48,-999,-999,-999,96,62,32,61
8/13/1950,77,63,49,-999,-999,-999,89,64,35,63
8/14/1950,79,69,58,-999,-999,-999,84,62,36,69
8/15/1950,83,69,54,-999,-999,-999,90,59,31,69
8/16/1950,79,70,61,-999,-999,-999,93,76,45,70
8/17/1950,90,74,58,-999,-999,-999,100,66,35,74
8/18/1950,79,73,66,-999,-999,-999,91,79,64,73
8/19/1950,77,71,64,-999,-999,-999,100,90,74,71
8/20/1950,73,64,54,-999,-999,-999,93,72,44,64
8/21/1950,71,61,50,-999,-999,-999,86,65,38,61
8/22/1950,79,63,47,-999,-999,-999,93,63,30,63
8/23/1950,83,69,55,-999,-999,-999,93,65,31,69
8/24/1950,87,73,58,-999,-999,-999,93,68,34,73
8/25/1950,86,76,66,-999,-999,-999,90,72,55,79
8/26/1950,86,74,62,-999,-999,-999,100,76,51,74
8/27/1950,90,77,64,-999,-999,-999,93,68,44,80
8/28/1950,87,78,68,-999,-999,-999,100,80,53,83
8/29/1950,82,70,58,-999,-999,-999,100,86,65,70
8/30/1950,74,66,57,-999,-999,-999,93,84,69,66
8/31/1950,77,70,63,-999,-999,-999,100,94,85,70
9/1/1950,80,73,65,-999,-999,-999,97,88,65,73
9/2/1950,70,63,56,-999,-999,-999,100,72,44,63
9/3/1950,74,62,50,-999,-999,-999,93,70,46,62
9/4/1950,65,59,53,-999,-999,-999,93,79,60,59
9/5/1950,64,57,50,-999,-999,-999,93,78,58,57
9/6/1950,73,60,46,-999,-999,-999,100,74,35,60
9/7/1950,78,64,50,-999,-999,-999,97,73,40,64
9/8/1950,77,62,47,-999,-999,-999,100,70,39,62
9/9/1950,86,71,55,-999,-999,-999,96,66,29,71
9/10/1950,70,67,63,-999,-999,-999,97,91,68,67
9/11/1950,76,68,60,-999,-999,-999,100,90,74,68
9/12/1950,65,62,59,-999,-999,-999,97,74,60,62
9/13/1950,61,59,56,-999,-999,-999,97,86,70,59
9/14/1950,73,66,58,-999,-999,-999,97,86,66,66
9/15/1950,63,60,56,-999,-999,-999,100,91,80,60
9/16/1950,57,53,49,-999,-999,-999,97,73,49,53
9/17/1950,62,53,44,-999,-999,-999,93,72,43,53
9/18/1950,70,55,39,-999,-999,-999,96,70,41,55
9/19/1950,68,57,46,-999,-999,-999,93,79,65,57
9/20/1950,67,52,37,-999,-999,-999,100,74,43,52
9/21/1950,63,53,43,-999,-999,-999,100,84,70,53
9/22/1950,62,54,45,-999,-999,-999,100,86,72,54
9/23/1950,60,51,41,-999,-999,-999,85,67,48,51
9/24/1950,48,44,39,-999,-999,-999,77,62,51,44
9/25/1950,55,47,39,-999,-999,-999,89,73,57,47
9/26/1950,63,56,49,-999,-999,-999,96,81,67,56
9/27/1950,73,60,46,-999,-999,-999,100,81,50,60
9/28/1950,67,59,50,-999,-999,-999,92,75,59,59
9/29/1950,70,58,46,-999,-999,-999,100,85,59,58
9/30/1950,79,63,47,-999,-999,-999,100,80,49,63
10/1/1950,80,65,50,-999,-999,-999,100,82,47,65
10/2/1950,86,68,50,-999,-999,-999,100,71,31,68
10/3/1950,77,62,46,-999,-999,-999,90,72,58,62
10/4/1950,54,48,42,-999,-999,-999,83,69,47,48
10/5/1950,58,50,41,-999,-999,-999,85,69,45,50
10/6/1950,66,51,35,-999,-999,-999,93,71,40,51
10/7/1950,70,56,42,-999,-999,-999,93,72,46,56
10/8/1950,67,60,52,-999,-999,-999,97,83,63,60
10/9/1950,75,66,56,-999,-999,-999,100,75,53,66
10/10/1950,63,58,52,-999,-999,-999,97,92,81,58
10/11/1950,62,55,47,-999,-999,-999,96,88,75,55
10/12/1950,61,55,49,-999,-999,-999,97,83,62,55
10/13/1950,50,47,43,-999,-999,-999,97,79,63,47
10/14/1950,52,47,41,-999,-999,-999,100,78,50,47
10/15/1950,57,46,35,-999,-999,-999,96,73,24,46
10/16/1950,62,47,31,-999,-999,-999,92,68,35,47
10/17/1950,73,61,48,-999,-999,-999,81,60,44,61
10/18/1950,70,60,50,-999,-999,-999,96,79,61,60
10/19/1950,79,64,48,-999,-999,-999,100,66,38,64
10/20/1950,66,53,39,-999,-999,-999,86,67,49,53
10/21/1950,66,50,33,-999,-999,-999,97,72,40,50
10/22/1950,61,49,37,-999,-999,-999,96,78,42,49
10/23/1950,52,45,37,-999,-999,-999,97,89,77,45
10/24/1950,54,45,35,-999,-999,-999,93,83,69,45
10/25/1950,54,49,43,-999,-999,-999,93,70,44,49
10/26/1950,43,37,30,-999,-999,-999,88,64,49,37
10/27/1950,57,41,25,-999,-999,-999,92,65,29,41
10/28/1950,59,52,45,-999,-999,-999,92,74,52,52
10/29/1950,69,60,50,-999,-999,-999,97,76,63,60
10/30/1950,72,59,45,-999,-999,-999,100,70,41,59
10/31/1950,68,56,43,-999,-999,-999,100,67,37,56
11/1/1950,81,64,47,-999,-999,-999,81,67,49,64
11/2/1950,73,59,45,-999,-999,-999,93,70,55,59
11/3/1950,46,43,39,-999,-999,-999,96,73,63,43
11/4/1950,46,42,38,-999,-999,-999,100,96,89,42
11/5/1950,43,39,35,-999,-999,-999,97,82,65,39
11/6/1950,56,45,34,-999,-999,-999,73,54,37,45
11/7/1950,61,54,47,-999,-999,-999,77,54,38,54
11/8/1950,63,57,51,-999,-999,-999,80,62,50,57
11/9/1950,65,55,44,-999,-999,-999,100,72,49,55
11/10/1950,46,42,37,-999,-999,-999,80,65,51,42
11/11/1950,40,36,31,-999,-999,-999,92,74,59,36
11/12/1950,37,33,29,-999,-999,-999,72,62,42,33
11/13/1950,41,35,28,-999,-999,-999,78,65,47,35
11/14/1950,45,38,31,-999,-999,-999,82,64,49,38
11/15/1950,59,44,28,-999,-999,-999,79,60,38,44
11/16/1950,60,53,46,-999,-999,-999,96,71,47,53
11/17/1950,47,41,34,-999,-999,-999,93,71,56,41
11/18/1950,44,38,31,-999,-999,-999,82,71,51,38
11/19/1950,60,45,29,-999,-999,-999,79,46,23,45
11/20/1950,60,46,32,-999,-999,-999,100,79,44,46
11/21/1950,32,29,26,-999,-999,-999,96,81,69,29
11/22/1950,31,27,22,-999,-999,-999,89,76,64,27
11/23/1950,32,26,19,-999,-999,-999,96,85,78,26
11/24/1950,46,39,32,-999,-999,-999,89,82,65,39
11/25/1950,54,45,36,-999,-999,-999,97,77,64,45
11/26/1950,40,34,27,-999,-999,-999,89,63,40,34
11/27/1950,36,31,25,-999,-999,-999,85,68,54,31
11/28/1950,36,32,27,-999,-999,-999,100,85,70,32
11/29/1950,33,32,30,-999,-999,-999,100,95,88,32
11/30/1950,33,31,29,-999,-999,-999,96,87,75,31
12/1/1950,31,29,27,-999,-999,-999,75,70,61,29
12/2/1950,37,29,20,-999,-999,-999,100,81,64,29
12/3/1950,64,49,34,-999,-999,-999,97,72,50,49
12/4/1950,48,40,32,-999,-999,-999,100,96,89,40
12/5/1950,32,26,19,-999,-999,-999,88,78,64,26
12/6/1950,31,20,9,-999,-999,-999,88,77,66,20
12/7/1950,41,33,25,-999,-999,-999,86,79,71,33
12/8/1950,41,33,24,-999,-999,-999,96,90,79,33
12/9/1950,33,26,18,-999,-999,-999,92,80,69,26
12/10/1950,33,25,17,-999,-999,-999,92,85,73,25
12/11/1950,32,30,27,-999,-999,-999,100,94,88,30
12/12/1950,31,27,23,-999,-999,-999,96,82,66,27
12/13/1950,31,28,25,-999,-999,-999,85,76,63,28
12/14/1950,33,29,24,-999,-999,-999,75,68,59,29
12/15/1950,30,26,22,-999,-999,-999,96,85,71,26
12/16/1950,31,27,22,-999,-999,-999,96,86,66,27
12/17/1950,30,25,19,-999,-999,-999,89,74,65,25
12/18/1950,24,19,13,-999,-999,-999,88,79,68,19
12/19/1950,20,16,12,-999,-999,-999,84,75,65,16
12/20/1950,24,17,9,-999,-999,-999,84,73,62,17
12/21/1950,29,21,13,-999,-999,-999,92,74,63,21
12/22/1950,34,29,23,-999,-999,-999,89,79,66,29
12/23/1950,37,34,31,-999,-999,-999,89,75,61,34
12/24/1950,41,30,19,-999,-999,-999,89,77,62,30
12/25/1950,19,14,9,-999,-999,-999,88,80,69,14
12/26/1950,11,6,1,-999,-999,-999,80,70,60,6
12/27/1950,18,5,-8,-999,-999,-999,76,61,48,5
12/28/1950,27,17,6,-999,-999,-999,64,49,40,17
12/29/1950,30,19,8,-999,-999,-999,92,82,71,19
12/30/1950,28,18,7,-999,-999,-999,96,88,77,18
12/31/1950,33,27,21,-999,-999,-999,92,82,69,27
1/1/1951,33,20,7,-999,-999,-999,84,74,61,20
1/2/1951,45,33,21,-999,-999,-999,89,64,45,33
1/3/1951,50,44,38,-999,-999,-999,97,78,49,44
1/4/1951,53,41,28,-999,-999,-999,89,75,65,41
1/5/1951,35,30,24,-999,-999,-999,89,75,66,30
1/6/1951,40,30,19,-999,-999,-999,92,77,67,30
1/7/1951,21,18,14,-999,-999,-999,89,81,68,18
1/8/1951,18,12,5,-999,-999,-999,87,77,64,12
1/9/1951,31,22,12,-999,-999,-999,74,56,42,22
1/10/1951,41,33,25,-999,-999,-999,82,59,46,33
1/11/1951,36,34,32,-999,-999,-999,97,88,76,34
1/12/1951,34,30,25,-999,-999,-999,96,81,69,30
1/13/1951,31,24,17,-999,-999,-999,84,78,66,24
1/14/1951,38,25,11,-999,-999,-999,92,80,59,25
1/15/1951,43,37,30,-999,-999,-999,96,88,82,37
1/16/1951,31,28,25,-999,-999,-999,92,77,66,28
1/17/1951,42,32,21,-999,-999,-999,74,64,54,32
1/18/1951,39,33,27,-999,-999,-999,100,87,73,33
1/19/1951,50,41,31,-999,-999,-999,100,87,74,41
1/20/1951,61,46,31,-999,-999,-999,97,75,58,46
1/21/1951,59,36,13,-999,-999,-999,89,73,56,36
1/22/1951,15,12,9,-999,-999,-999,70,62,51,12
1/23/1951,42,28,14,-999,-999,-999,76,63,42,28
1/24/1951,44,36,28,-999,-999,-999,92,80,53,36
1/25/1951,30,27,24,-999,-999,-999,85,71,56,27
1/26/1951,27,23,19,-999,-999,-999,92,79,55,23
1/27/1951,20,14,7,-999,-999,-999,88,76,68,14
1/28/1951,18,9,0,-999,-999,-999,84,72,49,9
1/29/1951,21,16,10,-999,-999,-999,88,73,62,16
1/30/1951,21,9,-3,-999,-999,-999,85,54,30,9
1/31/1951,23,10,-3,-999,-999,-999,81,64,42,10
2/1/1951,31,24,17,-999,-999,-999,96,86,74,24
2/2/1951,19,13,6,-999,-999,-999,80,67,56,13
2/3/1951,16,7,-3,-999,-999,-999,84,66,53,7
2/4/1951,23,10,-3,-999,-999,-999,84,68,44,10
2/5/1951,32,21,9,-999,-999,-999,84,72,56,21
2/6/1951,40,34,27,-999,-999,-999,89,70,55,34
2/7/1951,42,27,11,-999,-999,-999,96,83,55,27
2/8/1951,11,7,3,-999,-999,-999,84,78,69,7
2/9/1951,6,-3,-12,-999,-999,-999,80,61,43,-3
2/10/1951,18,4,-11,-999,-999,-999,75,63,54,4
2/11/1951,39,28,17,-999,-999,-999,91,70,52,28
2/12/1951,46,41,36,-999,-999,-999,93,85,70,41
2/13/1951,50,36,22,-999,-999,-999,97,91,80,36
2/14/1951,22,16,9,-999,-999,-999,88,76,68,16
2/15/1951,26,15,3,-999,-999,-999,84,70,48,15
2/16/1951,41,26,10,-999,-999,-999,84,67,33,26
2/17/1951,39,36,33,-999,-999,-999,100,86,64,36
2/18/1951,37,36,34,-999,-999,-999,93,89,82,36
2/19/1951,44,38,31,-999,-999,-999,97,87,71,38
2/20/1951,40,37,34,-999,-999,-999,100,96,89,37
2/21/1951,36,34,32,-999,-999,-999,100,98,93,34
2/22/1951,39,36,32,-999,-999,-999,100,84,67,36
2/23/1951,33,28,23,-999,-999,-999,78,64,53,28
2/24/1951,31,24,17,-999,-999,-999,85,65,51,24
2/25/1951,40,34,28,-999,-999,-999,92,82,70,34
2/26/1951,45,39,32,-999,-999,-999,96,85,71,39
2/27/1951,49,40,31,-999,-999,-999,96,83,61,40
2/28/1951,33,31,28,-999,-999,-999,96,82,66,31
3/1/1951,42,35,28,-999,-999,-999,96,76,65,35
3/2/1951,39,34,29,-999,-999,-999,88,74,61,34
3/3/1951,34,32,29,-999,-999,-999,92,77,64,32
3/4/1951,41,36,31,-999,-999,-999,97,83,70,36
3/5/1951,41,33,24,-999,-999,-999,92,78,55,33
3/6/1951,52,37,22,-999,-999,-999,88,71,46,37
3/7/1951,47,39,31,-999,-999,-999,100,77,47,39
3/8/1951,34,31,27,-999,-999,-999,92,75,61,31
3/9/1951,28,24,20,-999,-999,-999,92,73,52,24
3/10/1951,32,25,17,-999,-999,-999,74,59,50,25
3/11/1951,32,26,19,-999,-999,-999,85,63,53,26
3/12/1951,49,38,27,-999,-999,-999,88,73,50,38
3/13/1951,47,37,27,-999,-999,-999,89,74,58,37
3/14/1951,44,40,35,-999,-999,-999,89,77,71,40
3/15/1951,39,37,35,-999,-999,-999,93,83,76,37
3/16/1951,38,35,32,-999,-999,-999,100,93,79,35
3/17/1951,34,32,30,-999,-999,-999,100,93,88,32
3/18/1951,45,37,29,-999,-999,-999,92,78,52,37
3/19/1951,50,41,32,-999,-999,-999,89,66,46,41
3/20/1951,38,33,28,-999,-999,-999,96,71,50,33
3/21/1951,39,33,26,-999,-999,-999,89,70,50,33
3/22/1951,30,26,21,-999,-999,-999,92,79,61,26
3/23/1951,48,36,24,-999,-999,-999,96,73,53,36
3/24/1951,42,35,28,-999,-999,-999,93,75,50,35
3/25/1951,33,28,22,-999,-999,-999,89,71,50,28
3/26/1951,32,24,16,-999,-999,-999,81,61,41,24
3/27/1951,55,37,18,-999,-999,-999,85,52,25,37
3/28/1951,63,50,37,-999,-999,-999,76,55,39,50
3/29/1951,59,54,49,-999,-999,-999,86,80,77,54
3/30/1951,61,51,40,-999,-999,-999,96,84,75,51
3/31/1951,43,38,33,-999,-999,-999,97,92,86,38
4/1/1951,53,43,33,-999,-999,-999,97,84,68,43
4/2/1951,45,41,37,-999,-999,-999,100,75,60,41
4/3/1951,43,40,36,-999,-999,-999,93,76,62,40
4/4/1951,47,41,35,-999,-999,-999,93,77,51,41
