Date ,Temperature_Max,Temperature_Ave,Temperature_Min,DewPoint_Max,DewPoint_Ave,DewPoint_Min,Humidity_Max,Humidity_Ave,Humidity_Min,Apparent_Temperature
4/11/1950,66,54,41,-999,-999,-999,89,66,34,54
4/12/1950,56,49,41,-999,-999,-999,76,49,33,49
4/13/1950,41,35,29,-999,-999,-999,86,52,33,35
4/14/1950,47,36,24,-999,-999,-999,58,45,34,36
4/15/1950,47,39,31,-999,-999,-999,61,50,34,39
4/16/1950,62,49,36,-999,-999,-999,65,48,29,49
4/17/1950,73,57,41,-999,-999,-999,79,46,21,57
4/18/1950,73,63,53,-999,-999,-999,62,45,21,63
4/19/1950,76,64,52,-999,-999,-999,84,63,44,64
4/20/1950,60,53,46,-999,-999,-999,90,78,68,53
4/21/1950,56,50,43,-999,-999,-999,86,62,32,50
4/22/1950,62,51,39,-999,-999,-999,77,53,25,51
4/23/1950,60,53,45,-999,-999,-999,97,86,74,53
4/24/1950,56,50,44,-999,-999,-999,93,72,59,50
4/25/1950,51,47,42,-999,-999,-999,96,83,71,47
4/26/1950,72,60,47,-999,-999,-999,100,67,37,60
4/27/1950,72,60,48,-999,-999,-999,93,59,32,60
4/28/1950,72,63,53,-999,-999,-999,100,80,55,63
4/29/1950,62,57,51,-999,-999,-999,83,71,62,57
4/30/1950,52,49,46,-999,-999,-999,93,85,71,49
5/1/1950,67,56,45,-999,-999,-999,97,80,59,56
5/2/1950,60,57,53,-999,-999,-999,93,89,78,57
5/3/1950,63,58,52,-999,-999,-999,97,87,70,58
5/4/1950,75,65,55,-999,-999,-999,93,81,58,65
5/5/1950,76,68,59,-999,-999,-999,100,87,66,68
5/6/1950,83,71,59,-999,-999,-999,100,77,42,71
5/7/1950,80,68,56,-999,-999,-999,56,36,25,68
5/8/1950,64,54,44,-999,-999,-999,58,39,22,54
5/9/1950,67,55,43,-999,-999,-999,83,59,39,55
5/10/1950,84,71,58,-999,-999,-999,78,56,42,71
5/11/1950,74,69,64,-999,-999,-999,63,49,38,69
5/12/1950,65,59,52,-999,-999,-999,89,71,50,59
5/13/1950,76,64,51,-999,-999,-999,93,72,39,64
5/14/1950,71,64,56,-999,-999,-999,90,69,53,64
5/15/1950,61,58,54,-999,-999,-999,97,93,90,58
5/16/1950,74,66,57,-999,-999,-999,93,72,43,66
5/17/1950,74,65,56,-999,-999,-999,90,71,48,65
5/18/1950,61,57,53,-999,-999,-999,97,91,78,57
5/19/1950,55,52,48,-999,-999,-999,100,87,77,52
5/20/1950,59,52,45,-999,-999,-999,89,71,55,52
5/21/1950,75,62,49,-999,-999,-999,83,56,35,62
5/22/1950,73,63,52,-999,-999,-999,84,63,38,63
5/23/1950,74,65,56,-999,-999,-999,97,83,64,65
5/24/1950,78,70,62,-999,-999,-999,96,81,62,70
5/25/1950,70,65,60,-999,-999,-999,100,88,71,65
5/26/1950,75,68,61,-999,-999,-999,93,79,58,68
5/27/1950,83,71,59,-999,-999,-999,96,70,40,71
5/28/1950,64,61,57,-999,-999,-999,90,85,73,61
5/29/1950,65,61,57,-999,-999,-999,96,89,84,61
5/30/1950,75,67,59,-999,-999,-999,91,76,61,67
5/31/1950,80,72,64,-999,-999,-999,100,89,64,72
6/1/1950,81,73,65,-999,-999,-999,100,70,31,73
6/2/1950,84,72,60,-999,-999,-999,78,50,24,72
6/3/1950,79,73,66,-999,-999,-999,82,74,60,73
6/4/1950,74,65,55,-999,-999,-999,97,65,34,65
6/5/1950,81,68,55,-999,-999,-999,84,53,31,68
6/6/1950,85,73,61,-999,-999,-999,87,64,36,73
6/7/1950,91,79,66,-999,-999,-999,84,62,39,82
6/8/1950,87,76,65,-999,-999,-999,84,61,32,79
6/9/1950,87,77,66,-999,-999,-999,93,72,53,81
6/10/1950,90,79,68,-999,-999,-999,96,79,48,84
6/11/1950,76,69,62,-999,-999,-999,93,58,33,69
6/12/1950,77,68,58,-999,-999,-999,78,51,34,68
6/13/1950,77,68,59,-999,-999,-999,90,64,42,68
6/14/1950,81,73,64,-999,-999,-999,96,80,64,73
6/15/1950,72,67,62,-999,-999,-999,93,81,68,67
6/16/1950,80,73,65,-999,-999,-999,100,85,60,73
6/17/1950,85,74,63,-999,-999,-999,100,56,29,74
6/18/1950,75,64,53,-999,-999,-999,73,52,34,64
6/19/1950,77,71,64,-999,-999,-999,96,87,69,71
6/20/1950,79,72,65,-999,-999,-999,100,90,74,72
6/21/1950,81,75,69,-999,-999,-999,97,76,51,79
6/22/1950,79,73,66,-999,-999,-999,90,68,50,73
6/23/1950,83,73,63,-999,-999,-999,84,68,56,73
6/24/1950,95,83,70,-999,-999,-999,97,73,43,90
6/25/1950,90,83,75,-999,-999,-999,85,64,45,88
6/26/1950,91,81,70,-999,-999,-999,74,54,41,83
6/27/1950,94,82,69,-999,-999,-999,79,52,28,84
6/28/1950,81,72,62,-999,-999,-999,68,49,32,72
6/29/1950,78,72,65,-999,-999,-999,87,70,57,72
6/30/1950,87,77,66,-999,-999,-999,96,69,37,80
7/1/1950,87,78,69,-999,-999,-999,82,54,28,80
7/2/1950,89,79,68,-999,-999,-999,79,63,45,82
7/3/1950,88,80,71,-999,-999,-999,82,69,48,84
7/4/1950,88,80,71,-999,-999,-999,91,71,50,84
7/5/1950,87,79,70,-999,-999,-999,94,86,61,85
7/6/1950,76,72,67,-999,-999,-999,94,80,64,72
7/7/1950,84,74,64,-999,-999,-999,91,60,32,74
7/8/1950,85,75,64,-999,-999,-999,76,56,36,78
7/9/1950,81,74,66,-999,-999,-999,87,65,45,74
7/10/1950,85,77,68,-999,-999,-999,100,83,61,82
7/11/1950,84,79,73,-999,-999,-999,97,84,63,85
7/12/1950,81,77,72,-999,-999,-999,94,84,64,82
7/13/1950,87,80,72,-999,-999,-999,97,83,55,86
7/14/1950,84,77,70,-999,-999,-999,88,68,42,80
7/15/1950,74,70,65,-999,-999,-999,100,89,74,70
7/16/1950,86,79,72,-999,-999,-999,94,87,65,85
7/17/1950,90,80,70,-999,-999,-999,96,83,52,86
7/18/1950,89,81,72,-999,-999,-999,94,72,48,86
7/19/1950,85,75,65,-999,-999,-999,82,62,44,78
7/20/1950,89,79,69,-999,-999,-999,90,75,48,83
7/21/1950,81,73,64,-999,-999,-999,84,64,42,73
7/22/1950,83,73,63,-999,-999,-999,78,51,33,73
7/23/1950,81,71,60,-999,-999,-999,87,60,40,71
7/24/1950,79,73,66,-999,-999,-999,90,76,60,73
7/25/1950,87,78,68,-999,-999,-999,96,67,40,81
7/26/1950,77,69,61,-999,-999,-999,97,80,58,69
7/27/1950,87,73,59,-999,-999,-999,97,71,37,73
7/28/1950,90,76,62,-999,-999,-999,91,68,38,79
7/29/1950,88,76,64,-999,-999,-999,93,71,42,79
7/30/1950,92,79,66,-999,-999,-999,87,64,42,82
7/31/1950,94,81,67,-999,-999,-999,90,61,34,84
8/1/1950,92,83,74,-999,-999,-999,88,71,52,89
8/2/1950,90,81,72,-999,-999,-999,94,79,53,88
8/3/1950,90,80,69,-999,-999,-999,96,78,45,85
8/4/1950,82,72,62,-999,-999,-999,78,59,35,72
8/5/1950,77,69,61,-999,-999,-999,78,63,45,69
8/6/1950,81,71,61,-999,-999,-999,81,62,42,71
8/7/1950,78,68,57,-999,-999,-999,90,65,43,68
8/8/1950,86,71,56,-999,-999,-999,93,68,40,71
8/9/1950,88,75,62,-999,-999,-999,90,73,53,79
8/10/1950,87,78,68,-999,-999,-999,84,69,46,81
8/11/1950,90,77,64,-999,-999,-999,93,70,40,80
8/12/1950,78,70,61,-999,-999,-999,87,61,47,70
8/13/1950,79,67,54,-999,-999,-999,84,54,30,67
8/14/1950,85,71,56,-999,-999,-999,78,57,32,71
8/15/1950,85,71,57,-999,-999,-999,87,60,37,71
8/16/1950,80,73,65,-999,-999,-999,81,72,58,73
8/17/1950,85,75,65,-999,-999,-999,93,76,57,79
8/18/1950,87,76,65,-999,-999,-999,96,78,57,80
8/19/1950,88,79,69,-999,-999,-999,97,80,55,84
8/20/1950,82,75,67,-999,-999,-999,97,72,47,79
8/21/1950,78,69,59,-999,-999,-999,84,60,36,69
8/22/1950,70,64,58,-999,-999,-999,93,85,70,64
8/23/1950,77,70,62,-999,-999,-999,96,84,69,70
8/24/1950,82,74,66,-999,-999,-999,97,81,58,74
8/25/1950,83,76,68,-999,-999,-999,96,78,58,80
8/26/1950,86,75,64,-999,-999,-999,93,74,53,79
8/27/1950,86,73,60,-999,-999,-999,100,73,44,73
8/28/1950,89,78,66,-999,-999,-999,96,78,53,82
8/29/1950,93,83,72,-999,-999,-999,94,78,51,91
8/30/1950,90,79,68,-999,-999,-999,96,75,48,83
8/31/1950,89,80,71,-999,-999,-999,97,77,53,85
9/1/1950,90,82,73,-999,-999,-999,97,80,57,90
9/2/1950,90,81,72,-999,-999,-999,97,86,63,89
9/3/1950,87,80,73,-999,-999,-999,97,86,59,87
9/4/1950,83,73,62,-999,-999,-999,100,75,45,73
9/5/1950,69,62,54,-999,-999,-999,83,64,49,62
9/6/1950,73,64,54,-999,-999,-999,81,62,44,64
9/7/1950,76,65,53,-999,-999,-999,87,66,42,65
9/8/1950,82,69,56,-999,-999,-999,97,65,33,69
9/9/1950,76,70,63,-999,-999,-999,100,92,84,70
9/10/1950,82,74,66,-999,-999,-999,100,92,77,74
9/11/1950,79,73,67,-999,-999,-999,97,88,71,73
9/12/1950,68,66,63,-999,-999,-999,96,89,84,66
9/13/1950,63,62,60,-999,-999,-999,97,94,90,62
9/14/1950,73,66,59,-999,-999,-999,97,89,73,66
9/15/1950,76,67,57,-999,-999,-999,97,75,48,67
9/16/1950,75,65,54,-999,-999,-999,90,73,53,65
9/17/1950,73,63,53,-999,-999,-999,93,72,42,63
9/18/1950,75,62,49,-999,-999,-999,97,80,50,62
9/19/1950,76,67,58,-999,-999,-999,96,89,74,67
9/20/1950,72,66,59,-999,-999,-999,97,90,82,66
9/21/1950,67,64,61,-999,-999,-999,100,98,93,64
9/22/1950,62,60,57,-999,-999,-999,100,94,90,60
9/23/1950,72,63,53,-999,-999,-999,97,70,46,63
9/24/1950,54,47,40,-999,-999,-999,82,61,41,47
9/25/1950,55,48,40,-999,-999,-999,90,77,59,48
9/26/1950,65,54,42,-999,-999,-999,93,80,48,54
9/27/1950,67,56,44,-999,-999,-999,96,81,52,56
9/28/1950,64,58,52,-999,-999,-999,96,89,84,58
9/29/1950,68,62,56,-999,-999,-999,93,80,61,62
9/30/1950,74,67,60,-999,-999,-999,96,83,62,67
10/1/1950,82,68,54,-999,-999,-999,100,80,52,68
10/2/1950,85,71,57,-999,-999,-999,97,72,39,71
10/3/1950,84,70,55,-999,-999,-999,100,77,45,70
10/4/1950,65,58,51,-999,-999,-999,90,72,48,58
10/5/1950,63,53,43,-999,-999,-999,86,63,37,53
10/6/1950,65,52,39,-999,-999,-999,89,69,38,52
10/7/1950,68,60,52,-999,-999,-999,93,87,76,60
10/8/1950,67,63,58,-999,-999,-999,100,98,90,63
10/9/1950,67,61,55,-999,-999,-999,100,97,87,61
10/10/1950,67,58,48,-999,-999,-999,97,82,61,58
10/11/1950,74,62,49,-999,-999,-999,93,73,48,62
10/12/1950,67,59,50,-999,-999,-999,100,73,52,59
10/13/1950,60,53,46,-999,-999,-999,83,61,39,53
10/14/1950,58,51,43,-999,-999,-999,86,76,67,51
10/15/1950,66,58,49,-999,-999,-999,89,74,59,58
10/16/1950,65,54,42,-999,-999,-999,92,69,50,54
10/17/1950,66,58,50,-999,-999,-999,100,83,70,58
10/18/1950,78,64,50,-999,-999,-999,100,87,54,64
10/19/1950,73,62,50,-999,-999,-999,100,92,73,62
10/20/1950,74,64,54,-999,-999,-999,100,71,37,64
10/21/1950,68,53,37,-999,-999,-999,89,64,40,53
10/22/1950,67,56,45,-999,-999,-999,97,87,68,56
10/23/1950,60,57,53,-999,-999,-999,100,93,90,57
10/24/1950,57,55,53,-999,-999,-999,93,86,77,55
10/25/1950,66,57,47,-999,-999,-999,100,75,46,57
10/26/1950,58,48,37,-999,-999,-999,83,63,41,48
10/27/1950,57,45,32,-999,-999,-999,89,69,42,45
10/28/1950,68,57,46,-999,-999,-999,93,80,52,57
10/29/1950,77,66,55,-999,-999,-999,100,84,55,66
10/30/1950,80,68,55,-999,-999,-999,93,76,54,68
10/31/1950,83,71,58,-999,-999,-999,81,68,49,71
11/1/1950,86,73,60,-999,-999,-999,78,63,39,73
11/2/1950,84,70,56,-999,-999,-999,90,65,37,70
11/3/1950,69,64,58,-999,-999,-999,90,78,63,64
11/4/1950,75,65,55,-999,-999,-999,97,87,74,65
11/5/1950,55,45,35,-999,-999,-999,77,64,50,45
11/6/1950,58,44,29,-999,-999,-999,85,59,33,44
11/7/1950,66,50,34,-999,-999,-999,93,69,37,50
11/8/1950,67,57,47,-999,-999,-999,96,79,49,57
11/9/1950,74,63,52,-999,-999,-999,97,75,41,63
11/10/1950,62,53,43,-999,-999,-999,72,58,45,53
11/11/1950,46,40,33,-999,-999,-999,89,71,53,40
11/12/1950,46,37,28,-999,-999,-999,76,68,53,37
11/13/1950,48,37,26,-999,-999,-999,72,59,39,37
11/14/1950,52,39,25,-999,-999,-999,82,65,41,39
11/15/1950,60,45,29,-999,-999,-999,96,73,47,45
11/16/1950,70,56,41,-999,-999,-999,89,71,55,56
11/17/1950,61,51,41,-999,-999,-999,80,62,47,51
11/18/1950,52,43,34,-999,-999,-999,86,60,40,43
11/19/1950,56,44,32,-999,-999,-999,85,55,30,44
11/20/1950,66,53,40,-999,-999,-999,100,76,54,53
11/21/1950,42,36,29,-999,-999,-999,89,61,45,36
11/22/1950,46,36,26,-999,-999,-999,75,59,40,36
11/23/1950,55,46,36,-999,-999,-999,93,71,52,46
11/24/1950,56,49,41,-999,-999,-999,100,83,60,49
11/25/1950,58,38,18,-999,-999,-999,97,89,74,38
11/26/1950,30,23,15,-999,-999,-999,85,65,56,23
11/27/1950,40,32,23,-999,-999,-999,85,73,52,32
11/28/1950,38,34,30,-999,-999,-999,82,65,46,34
11/29/1950,38,33,27,-999,-999,-999,79,61,46,33
11/30/1950,44,35,26,-999,-999,-999,71,61,49,35
12/1/1950,42,35,27,-999,-999,-999,76,55,35,35
12/2/1950,48,40,32,-999,-999,-999,76,65,51,40
12/3/1950,70,54,38,-999,-999,-999,97,78,59,54
12/4/1950,60,48,35,-999,-999,-999,100,88,70,48
12/5/1950,44,38,31,-999,-999,-999,82,56,38,38
12/6/1950,42,36,29,-999,-999,-999,82,67,56,36
12/7/1950,55,48,40,-999,-999,-999,100,90,79,48
12/8/1950,50,41,32,-999,-999,-999,96,70,52,41
12/9/1950,43,35,27,-999,-999,-999,72,56,42,35
12/10/1950,39,36,32,-999,-999,-999,92,77,53,36
12/11/1950,36,34,32,-999,-999,-999,96,82,70,34
12/12/1950,35,31,27,-999,-999,-999,73,65,54,31
12/13/1950,36,28,20,-999,-999,-999,81,63,44,28
12/14/1950,40,32,23,-999,-999,-999,75,64,45,32
12/15/1950,45,39,33,-999,-999,-999,93,75,58,39
12/16/1950,37,30,23,-999,-999,-999,73,62,48,30
12/17/1950,35,29,23,-999,-999,-999,81,65,50,29
12/18/1950,32,25,18,-999,-999,-999,74,64,51,25
12/19/1950,32,25,18,-999,-999,-999,88,63,45,25
12/20/1950,32,23,13,-999,-999,-999,84,69,54,23
12/21/1950,34,26,18,-999,-999,-999,74,64,49,26
12/22/1950,35,29,22,-999,-999,-999,96,79,56,29
12/23/1950,45,38,30,-999,-999,-999,92,74,58,38
12/24/1950,56,43,30,-999,-999,-999,89,66,53,43
12/25/1950,33,30,26,-999,-999,-999,63,51,40,30
12/26/1950,28,23,18,-999,-999,-999,75,65,51,23
12/27/1950,26,19,11,-999,-999,-999,68,52,39,19
12/28/1950,31,21,10,-999,-999,-999,77,65,54,21
12/29/1950,38,34,29,-999,-999,-999,96,90,66,34
12/30/1950,42,34,26,-999,-999,-999,96,86,70,34
12/31/1950,43,36,29,-999,-999,-999,93,71,54,36
1/1/1951,41,32,22,-999,-999,-999,81,66,46,32
1/2/1951,42,33,23,-999,-999,-999,88,74,58,33
1/3/1951,60,50,40,-999,-999,-999,83,73,61,50
1/4/1951,65,50,34,-999,-999,-999,93,68,48,50
1/5/1951,50,41,31,-999,-999,-999,79,62,46,41
1/6/1951,54,44,33,-999,-999,-999,92,70,47,44
1/7/1951,42,36,29,-999,-999,-999,93,82,69,36
1/8/1951,29,24,18,-999,-999,-999,75,55,44,24
1/9/1951,34,25,15,-999,-999,-999,70,54,38,25
1/10/1951,46,31,15,-999,-999,-999,82,64,40,31
1/11/1951,47,39,31,-999,-999,-999,79,64,48,39
1/12/1951,41,35,29,-999,-999,-999,75,63,47,35
1/13/1951,39,32,24,-999,-999,-999,77,64,52,32
1/14/1951,35,31,27,-999,-999,-999,100,88,69,31
1/15/1951,50,43,36,-999,-999,-999,100,72,49,43
1/16/1951,39,33,26,-999,-999,-999,78,58,36,33
1/17/1951,55,39,23,-999,-999,-999,81,50,23,39
1/18/1951,64,54,43,-999,-999,-999,76,53,41,54
1/19/1951,69,55,40,-999,-999,-999,93,68,44,55
1/20/1951,71,54,37,-999,-999,-999,100,70,41,54
1/21/1951,60,44,27,-999,-999,-999,69,52,34,44
1/22/1951,32,25,17,-999,-999,-999,71,50,38,25
1/23/1951,48,36,24,-999,-999,-999,100,76,60,36
1/24/1951,51,46,41,-999,-999,-999,100,78,52,46
1/25/1951,42,35,27,-999,-999,-999,79,58,46,35
1/26/1951,34,28,22,-999,-999,-999,69,56,39,28
1/27/1951,40,31,21,-999,-999,-999,69,56,41,31
1/28/1951,41,37,33,-999,-999,-999,93,80,64,37
1/29/1951,44,38,31,-999,-999,-999,96,89,79,38
1/30/1951,31,27,22,-999,-999,-999,92,71,57,27
1/31/1951,31,25,19,-999,-999,-999,96,84,59,25
2/1/1951,44,37,30,-999,-999,-999,100,90,64,37
2/2/1951,31,23,15,-999,-999,-999,59,50,44,23
2/3/1951,21,17,12,-999,-999,-999,64,50,42,17
2/4/1951,36,23,10,-999,-999,-999,77,53,29,23
2/5/1951,40,31,21,-999,-999,-999,82,65,50,31
2/6/1951,43,33,23,-999,-999,-999,88,70,53,33
2/7/1951,48,32,16,-999,-999,-999,96,82,54,32
2/8/1951,19,15,11,-999,-999,-999,67,56,43,15
2/9/1951,24,18,11,-999,-999,-999,73,59,48,18
2/10/1951,28,24,19,-999,-999,-999,75,63,55,24
2/11/1951,41,33,24,-999,-999,-999,88,71,55,33
2/12/1951,54,41,27,-999,-999,-999,96,74,55,41
2/13/1951,72,54,36,-999,-999,-999,93,67,41,54
2/14/1951,69,51,33,-999,-999,-999,93,77,57,51
2/15/1951,35,33,30,-999,-999,-999,85,70,61,33
2/16/1951,42,34,25,-999,-999,-999,88,74,52,34
2/17/1951,44,39,33,-999,-999,-999,100,94,89,39
2/18/1951,53,42,30,-999,-999,-999,100,79,57,42
2/19/1951,41,37,32,-999,-999,-999,100,90,79,37
2/20/1951,46,42,38,-999,-999,-999,100,94,86,42
2/21/1951,45,43,40,-999,-999,-999,100,94,79,43
2/22/1951,53,45,37,-999,-999,-999,79,55,37,45
2/23/1951,48,41,34,-999,-999,-999,73,54,30,41
2/24/1951,50,39,27,-999,-999,-999,75,46,25,39
2/25/1951,61,48,35,-999,-999,-999,50,43,36,48
2/26/1951,66,54,42,-999,-999,-999,68,45,26,54
2/27/1951,66,56,45,-999,-999,-999,68,40,16,56
2/28/1951,49,44,39,-999,-999,-999,68,55,44,44
3/1/1951,44,41,37,-999,-999,-999,97,89,70,41
3/2/1951,60,47,34,-999,-999,-999,100,59,27,47
3/3/1951,42,39,36,-999,-999,-999,100,79,52,39
3/4/1951,49,45,41,-999,-999,-999,100,88,77,45
3/5/1951,57,46,35,-999,-999,-999,93,68,42,46
3/6/1951,56,44,31,-999,-999,-999,100,67,40,44
3/7/1951,70,56,41,-999,-999,-999,89,75,55,56
3/8/1951,61,47,32,-999,-999,-999,85,47,18,47
3/9/1951,46,38,30,-999,-999,-999,60,48,37,38
3/10/1951,43,34,25,-999,-999,-999,66,48,32,34
3/11/1951,47,36,24,-999,-999,-999,61,50,40,36
3/12/1951,55,43,30,-999,-999,-999,83,62,46,43
3/13/1951,44,39,33,-999,-999,-999,97,87,76,39
3/14/1951,45,39,33,-999,-999,-999,97,91,82,39
3/15/1951,46,38,30,-999,-999,-999,89,71,54,38
3/16/1951,47,41,34,-999,-999,-999,76,61,47,41
3/17/1951,50,42,33,-999,-999,-999,72,57,41,42
3/18/1951,45,38,30,-999,-999,-999,86,71,51,38
3/19/1951,48,44,39,-999,-999,-999,100,85,63,44
3/20/1951,49,41,33,-999,-999,-999,92,55,37,41
3/21/1951,56,44,32,-999,-999,-999,86,59,30,44
3/22/1951,43,35,26,-999,-999,-999,92,50,32,35
3/23/1951,70,50,29,-999,-999,-999,88,50,30,50
3/24/1951,64,50,36,-999,-999,-999,80,51,33,50
3/25/1951,50,41,31,-999,-999,-999,61,45,32,41
3/26/1951,47,38,29,-999,-999,-999,50,40,29,38
3/27/1951,57,41,24,-999,-999,-999,78,54,24,41
3/28/1951,56,49,41,-999,-999,-999,89,71,52,49
3/29/1951,64,57,50,-999,-999,-999,100,89,78,57
3/30/1951,63,55,46,-999,-999,-999,100,87,66,55
3/31/1951,62,52,42,-999,-999,-999,66,48,29,52
4/1/1951,74,58,42,-999,-999,-999,86,56,22,58
4/2/1951,59,50,40,-999,-999,-999,97,77,48,50
4/3/1951,49,44,39,-999,-999,-999,93,66,48,44
4/4/1951,53,47,40,-999,-999,-999,68,59,49,47
4/5/1951,56,47,37,-999,-999,-999,83,59,35,47
